,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
12,292,0.012230919765166309,244112474.0,5.5410373892067636e-05,0.011293054771315576,82679857.0,5.5410373892067636e-05,0.010542962572482724,42382871.0,1.291394342814802e-05
13,293,0.0129840152345778,212328521.0,5.1636305581839873e-05,0.012260244115082983,72130393.0,5.1636305581839873e-05,0.011274663326025548,36624624.0,1.2023996611912113e-05
14,294,0.013866633797608795,180888009.0,4.766685478213174e-05,0.012461231723526965,61497961.0,4.766685478213174e-05,0.011663318862178381,30869735.0,1.1058625780594969e-05
15,295,0.0146484375,152262821.0,4.369607124834938e-05,0.013066202090592394,51721471.0,4.369607124834938e-05,0.011857707509881354,25548015.0,1.0053158321445353e-05
16,296,0.015103205235777828,125418715.0,3.9639180756135724e-05,0.013451708366962519,42401501.0,3.9639180756135724e-05,0.012130606193348539,20518480.0,9.01919678021442e-06
17,297,0.01644937248690154,111305633.0,3.7416476541393486e-05,0.014583873476795456,37481456.0,3.7416476541393486e-05,0.012493753123438336,17914329.0,8.446628672410383e-06
18,298,0.017100513015390353,96964568.0,3.492061287566245e-05,0.015419407894736841,32426897.0,3.492061287566245e-05,0.013157894736842058,15251899.0,7.816083616422528e-06
19,299,0.01772584033613439,76498551.0,3.1012973961201566e-05,0.015694754464285712,25193307.0,3.1012973961201566e-05,0.01328217237308142,11412450.0,6.7661271906214885e-06
20,300,0.019354838709677403,69588460.0,2.948889443873354e-05,0.01704545454545463,22782860.0,2.948889443873354e-05,0.014229249011857627,9693359.0,6.235777007773799e-06
21,301,0.020377358490566034,59969248.0,2.7458620852134633e-05,0.017716535433070835,19371447.0,2.7458620852134633e-05,0.014876033057851191,8420894.0,5.818007103000155e-06
22,302,0.02097087378640792,48684941.0,2.4832959876070984e-05,0.01794019933554809,15358499.0,2.4832959876070984e-05,0.014827018121911183,6222990.0,5.005570833152477e-06
23,303,0.022340425531914974,43755516.0,2.3638774785057976e-05,0.018685121107266323,13633881.0,2.3638774785057976e-05,0.015280135823429486,5429554.0,4.687875177525254e-06
24,304,0.02341463414634135,36669272.0,2.1668809094628427e-05,0.019672131147541006,11140243.0,2.1668809094628427e-05,0.0155709342560554,4311542.0,4.195164963817092e-06
25,305,0.024609375,31229999.0,2.0075239513372328e-05,0.02018691588785031,9245537.0,2.0075239513372328e-05,0.01645338208409504,3562928.0,3.8159572317678506e-06
26,306,0.025352112676056304,26346762.0,1.85149496569444e-05,0.02097087378640792,7558697.0,1.85149496569444e-05,0.016304347826086828,2817814.0,3.4033068021395995e-06
27,307,0.026966292134831527,21675518.0,1.6782128745372168e-05,0.02117647058823522,5963973.0,1.6782128745372168e-05,0.015490533562822683,1900064.0,2.803623083080311e-06
28,308,0.02801556420233453,18571607.0,1.564559529242998e-05,0.021501706484641756,4927287.0,1.564559529242998e-05,0.015384615384615332,1453750.0,2.4510076471934765e-06
29,309,0.030508474576271108,16623165.0,1.4909101135001413e-05,0.02303473491773289,4290746.0,1.4909101135001413e-05,0.01660516605166049,1196198.0,2.2313422706217746e-06
30,310,0.029950083194675514,12890500.0,1.3122325744759517e-05,0.022100954979536347,3072806.0,1.3122325744759517e-05,0.014314115308151276,708557.0,1.7217745721917465e-06
31,311,0.03202846975088978,11717570.0,1.260825286418249e-05,0.02350746268656718,2710998.0,1.260825286418249e-05,0.0152284263959392,629079.0,1.6318038221913525e-06
32,312,0.034494773519163684,9675080.0,1.1460390299511738e-05,0.02350746268656718,2080807.0,1.1460390299511738e-05,0.014229249011857627,406707.0,1.3145023607228829e-06
33,313,0.03434022257551676,7701969.0,1.030621230533376e-05,0.02303473491773289,1494211.0,1.030621230533376e-05,0.011631663974151918,197472.0,9.183160386494493e-07
34,314,0.03704974271011991,7040728.0,9.904975044103133e-06,0.024545454545454603,1311304.0,9.904975044103133e-06,0.011302982731554233,143515.0,7.890864067365726e-07
35,315,0.03840682788051195,5846031.0,9.070327443572236e-06,0.024045801526717446,982232.0,9.070327443572236e-06,0.009490333919156546,58943.0,5.126950576055839e-07
36,316,0.040601503759398395,4874745.0,8.32306688626186e-06,0.023615160349854225,728405.0,8.32306688626186e-06,0.0062176165803107695,11906.0,2.414801203472778e-07
37,317,0.0404145077720206,3780036.0,7.395905082655167e-06,0.021724137931034625,461395.0,7.395905082655167e-06,0.005209840810419842,6378.0,1.8188181163640499e-07
38,318,0.04228187919463071,3189933.0,6.803002232168993e-06,0.02117647058823522,331921.0,6.803002232168993e-06,0.0,500.0,3.010924625792952e-08
39,319,0.04474187380497132,2653482.0,6.253830081349122e-06,0.02019230769230762,224196.0,6.253830081349122e-06,0.0,500.0,3.012466920649097e-08
40,320,0.046583850931677225,2155296.0,5.471873624268773e-06,0.019856591285162675,136221.0,5.471873624268773e-06,0.0,500.0,3.009958867718705e-08
41,321,0.0448398576512456,1647155.0,4.961332878081874e-06,0.014314115308151276,60676.0,4.961332878081874e-06,0.0,500.0,3.016235453626375e-08
42,322,0.04824120603015083,1481049.0,4.758299319495087e-06,0.014145383104125563,42032.0,4.758299319495087e-06,0.0,500.0,3.018527508983786e-08
43,323,0.049561952440550575,1199608.0,4.292438576654446e-06,0.010671936758893219,15974.0,4.292438576654446e-06,0.0,500.0,3.021143146968911e-08
44,324,0.04713584288052361,852140.0,3.620590274119351e-06,0.003600000000000003,606.0,3.620590274119351e-06,0.0,500.0,3.024128049469136e-08
45,325,0.0521052631578951,703646.0,3.1203180192553925e-06,0.0,500.0,3.1203180192553925e-06,0.0,500.0,3.013767185151969e-08
46,326,0.05052631578947384,557785.0,2.97489067181729e-06,0.0,500.0,2.97489067181729e-06,0.0,500.0,3.0314215315818096e-08
47,327,0.04992700729927013,426871.0,2.59519202678282e-06,0.0,500.0,2.59519202678282e-06,0.0,500.0,3.03585749082645e-08
48,328,0.04912280701754406,317371.0,2.2500982811262865e-06,0.0,500.0,2.2500982811262865e-06,0.0,500.0,3.040919698445351e-08
49,329,0.04671280276816621,214684.0,1.8351573132079306e-06,0.0,500.0,1.8351573132079306e-06,0.0,500.0,3.046696564813552e-08
50,330,0.04383116883116882,151442.0,1.551985290228348e-06,0.0,500.0,1.551985290228348e-06,0.0,500.0,3.0532889814561e-08
