,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
26,306,0.0036734693877551058,5480705.0,2.108879246201345e-05,0.0036734693877551058,2306572.0,2.108879246201345e-05,0.0036734693877551058,1487259.0,6.732292733729775e-06
27,307,0.0037500000000000033,4357535.0,1.9425730415623476e-05,0.0037500000000000033,1857430.0,1.9425730415623476e-05,0.0037500000000000033,1178597.0,6.1186687834369186e-06
28,308,0.0038297872340425565,3547612.0,1.8205816049024117e-05,0.0038297872340425565,1525571.0,1.8205816049024117e-05,0.0038297872340425565,970517.0,5.75802378452108e-06
29,309,0.003913043478260873,2956494.0,1.7379370330427888e-05,0.003913043478260873,1278249.0,1.7379370330427888e-05,0.003913043478260873,815057.0,5.514530799975072e-06
30,310,0.0040000000000000036,2296437.0,1.5681321073163876e-05,0.0040000000000000036,1006791.0,1.5681321073163876e-05,0.0040000000000000036,644167.0,4.9978257402796916e-06
31,311,0.004090909090909095,1932068.0,1.5086728074890007e-05,0.004090909090909095,850253.0,1.5086728074890007e-05,0.004090909090909095,552425.0,4.877694248400183e-06
32,312,0.004186046511627911,1554534.0,1.3988129824594243e-05,0.004186046511627911,690087.0,1.3988129824594243e-05,0.004186046511627911,450776.0,4.552406302795267e-06
33,313,0.004285714285714289,1233569.0,1.2819974429654654e-05,0.004285714285714289,552898.0,1.2819974429654654e-05,0.004285714285714289,358849.0,4.152639402397655e-06
34,314,0.004390243902439028,1042945.0,1.2386881149496814e-05,0.004390243902439028,468797.0,1.2386881149496814e-05,0.004390243902439028,303372.0,4.002166512871387e-06
35,315,0.004500000000000004,846576.0,1.1559177724092854e-05,0.004500000000000004,383094.0,1.1559177724092854e-05,0.004500000000000004,246152.0,3.7123861617137615e-06
36,316,0.004615384615384619,689837.0,1.081478325920862e-05,0.004615384615384619,314061.0,1.081478325920862e-05,0.004615384615384619,198654.0,3.4260600005492584e-06
37,317,0.004736842105263162,547570.0,9.895346297342021e-06,0.004736842105263162,251287.0,9.895346297342021e-06,0.004736842105263162,170374.0,3.347922516595067e-06
38,318,0.004864864864864869,450656.0,9.333479731656888e-06,0.004864864864864869,207776.0,9.333479731656888e-06,0.004864864864864869,135076.0,3.0391561550571315e-06
39,319,0.0050000000000000044,369659.0,8.784180897620741e-06,0.0050000000000000044,171245.0,8.784180897620741e-06,0.0050000000000000044,112584.0,2.890448413221416e-06
40,320,0.005142857142857148,301647.0,8.21789278851291e-06,0.005142857142857148,140435.0,8.21789278851291e-06,0.005142857142857148,91614.0,2.687230799225525e-06
41,321,0.0052941176470588285,241593.0,7.561955300127724e-06,0.0052941176470588285,113159.0,7.561955300127724e-06,0.0052941176470588285,73983.0,2.4790771997388403e-06
42,322,0.005454545454545459,204821.0,7.32254433445292e-06,0.005454545454545459,96143.0,7.32254433445292e-06,0.005454545454545459,63113.0,2.410357166812812e-06
43,323,0.005625000000000005,168266.0,6.89144413834905e-06,0.005625000000000005,79318.0,6.89144413834905e-06,0.005625000000000005,51998.0,2.2661762440481214e-06
44,324,0.0058064516129032314,133596.0,6.284513404229424e-06,0.0058064516129032314,63364.0,6.284513404229424e-06,0.0058064516129032314,41643.0,2.072481832084508e-06
45,325,0.007200000000000006,111341.0,5.981787010207377e-06,0.007200000000000006,52981.0,5.981787010207377e-06,0.007200000000000006,34875.0,1.9750823431350797e-06
46,326,0.006206896551724143,91881.0,5.654640694029609e-06,0.006206896551724143,43891.0,5.654640694029609e-06,0.006206896551724143,29047.0,1.875866646312758e-06
47,327,0.0064285714285714345,75567.0,5.318917455180006e-06,0.0064285714285714345,36247.0,5.318917455180006e-06,0.0064285714285714345,23609.0,1.7372718523724972e-06
48,328,0.006666666666666673,62069.0,4.996225745835498e-06,0.006666666666666673,29903.0,4.996225745835498e-06,0.006666666666666673,19812.0,1.658673555601543e-06
49,329,0.0069230769230769285,50370.0,4.639494930983443e-06,0.0069230769230769285,24393.0,4.639494930983443e-06,0.0069230769230769285,16209.0,1.5424039597615456e-06
50,330,0.007200000000000006,41549.0,4.3707019154486486e-06,0.007200000000000006,20212.0,4.3707019154486486e-06,0.007200000000000006,13305.0,1.4382543431345894e-06
