,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
0,280,0.007086614173228334,2544758931.0,0.0001926575100949709,0.007086614173228334,638256201.0,0.0001926575100949709,0.007086614173228334,376184882.0,3.855799757263463e-05
1,281,0.007239382239382213,2108313417.0,0.00017388575338315573,0.007239382239382213,569607042.0,0.00017388575338315573,0.007239382239382213,337661293.0,3.6554387591689195e-05
2,282,0.007426968146558931,1630514378.0,0.00015026704203144955,0.007426968146558931,482199259.0,0.00015026704203144955,0.007426968146558931,288171278.0,3.377815040266249e-05
3,283,0.008077544426494387,1388492697.0,0.00013782767219288095,0.008077544426494387,429510759.0,0.00013782767219288095,0.008077544426494387,258294188.0,3.197213571011986e-05
4,284,0.008380863694564106,1087026686.0,0.0001207949670972616,0.008380863694564106,359099312.0,0.0001207949670972616,0.008380863694564106,217495374.0,2.939363829148228e-05
5,285,0.00871670702179163,859144713.0,0.00010658709286358641,0.00871670702179163,299315610.0,0.00010658709286358641,0.00871670702179163,182717021.0,2.6940252009435912e-05
6,286,0.009590792838874646,730575943.0,9.783556532618192e-05,0.009590792838874646,262160830.0,9.783556532618192e-05,0.009590792838874646,161127290.0,2.5322292275664773e-05
7,287,0.010161454217003488,616761961.0,8.963728732868551e-05,0.010161454217003488,227614070.0,8.963728732868551e-05,0.010340073529411764,148291187.0,2.4348509176416912e-05
8,288,0.010556256047854899,508638132.0,8.107329412278132e-05,0.010556256047854899,193619126.0,8.107329412278132e-05,0.010556256047854899,120206331.0,2.1938796897955257e-05
9,289,0.011307100859339765,457415073.0,7.68331863664617e-05,0.011307100859339765,176616094.0,7.68331863664617e-05,0.011122645706658723,113263082.0,2.134934033033481e-05
10,290,0.012019230769230803,395698524.0,7.137739690476596e-05,0.012019230769230803,155503050.0,7.137739690476596e-05,0.012019230769230803,97168769.0,1.9784669942017825e-05
11,291,0.012511120996441319,323936096.0,6.435070123568591e-05,0.012511120996441319,130446727.0,6.435070123568591e-05,0.012511120996441319,81936666.0,1.8204816928197544e-05
12,292,0.013130252100840447,275745669.0,5.936524310617671e-05,0.013130252100840447,112852016.0,5.936524310617671e-05,0.013130252100840447,71092518.0,1.6987972795897796e-05
13,293,0.014175907258064516,241702856.0,5.5551212515054894e-05,0.014175907258064516,100265329.0,5.5551212515054894e-05,0.014175907258064516,63409406.0,1.608005152748882e-05
14,294,0.014656389099989056,208245825.0,5.159203948270512e-05,0.014656389099989056,87418185.0,5.159203948270512e-05,0.014656389099989056,55521569.0,1.5065626253142806e-05
15,295,0.015734265734265618,177357698.0,4.76355902740819e-05,0.015734265734265618,75494203.0,4.76355902740819e-05,0.015734265734265618,48078586.0,1.405861287432768e-05
16,296,0.01637306327885763,148300512.0,4.353986603179597e-05,0.01637306327885763,64036370.0,4.353986603179597e-05,0.01637306327885763,40902186.0,1.3012624689323965e-05
17,297,0.017904509283819564,132842975.0,4.132193861332776e-05,0.017904509283819564,57778938.0,4.132193861332776e-05,0.017904509283819564,36970876.0,1.2387322677435964e-05
18,298,0.018759770713913514,117033779.0,3.882853319621323e-05,0.018759770713913514,51315927.0,3.882853319621323e-05,0.018759770713913514,32929539.0,1.175153622272121e-05
19,299,0.01924721984602239,94458522.0,3.4782754725476085e-05,0.01924721984602239,41976228.0,3.4782754725476085e-05,0.01924721984602239,27016474.0,1.0650123372098639e-05
20,300,0.02153846153846146,86656510.0,3.3387596531551726e-05,0.02153846153846146,38671283.0,3.3387596531551726e-05,0.02117647058823522,24175498.0,1.0057355253606774e-05
21,301,0.022786458333333332,75850042.0,3.1441310823853187e-05,0.022786458333333332,34084226.0,3.1441310823853187e-05,0.022786458333333332,21998062.0,9.672984478562226e-06
22,302,0.023512336719883883,63019882.0,2.866696779839146e-05,0.023512336719883883,28596398.0,2.866696779839146e-05,0.023491684689387587,18239022.0,8.834848672697251e-06
23,303,0.025452488687782715,57299981.0,2.742118819568415e-05,0.025452488687782715,26097320.0,2.742118819568415e-05,0.02592912705272262,16736932.0,8.51183281613843e-06
24,304,0.027097211245342638,49125769.0,2.5508354520113292e-05,0.027097211245342638,22523090.0,2.5508354520113292e-05,0.027097211245342638,14619854.0,7.999564579972743e-06
25,305,0.028526148969889052,42735609.0,2.3883634974870727e-05,0.028526148969889052,19707728.0,2.3883634974870727e-05,0.029241877256317706,13110264.0,7.5857401532512295e-06
26,306,0.031131096506399086,36942089.0,2.219847976100018e-05,0.031131096506399086,17124207.0,2.219847976100018e-05,0.030612244897959072,11551078.0,7.1744356348150165e-06
27,307,0.031904450261779904,31331100.0,2.0580560395584588e-05,0.031904450261779904,14590639.0,2.0580560395584588e-05,0.031904450261779904,9527013.0,6.536447648953913e-06
28,308,0.03413357606098532,27521188.0,1.9302021203932455e-05,0.03413357606098532,12887928.0,1.9302021203932455e-05,0.03413357606098532,8416189.0,6.1561014220546706e-06
29,309,0.03721644612476376,25091739.0,1.85325389611993e-05,0.03721644612476376,11776234.0,1.85325389611993e-05,0.03714914694551478,7705679.0,5.918983942165766e-06
30,310,0.03886925795052987,20422427.0,1.6797023784766296e-05,0.03886925795052987,9643035.0,1.6797023784766296e-05,0.03886925795052987,6313481.0,5.374564095962208e-06
31,311,0.04253308128544419,18885456.0,1.6208450213848574e-05,0.04253308128544419,8931146.0,1.6208450213848574e-05,0.04291163382072486,6008306.0,5.290820906274816e-06
32,312,0.04446483396266361,16234309.0,1.5084350185188086e-05,0.04446483396266361,7708927.0,1.5084350185188086e-05,0.044659102186641805,5217276.0,4.947919252296446e-06
33,313,0.04621848739495782,13618224.0,1.385039063338314e-05,0.04621848739495782,6494066.0,1.385039063338314e-05,0.04744333157617274,4324828.0,4.518500804791407e-06
34,314,0.05123264877173013,12692286.0,1.352626574216151e-05,0.05123264877173013,6060767.0,1.352626574216151e-05,0.050734713818633016,4009183.0,4.402199310501605e-06
35,315,0.05506993006992983,11041774.0,1.2648036436430114e-05,0.05506993006992983,5288037.0,1.2648036436430114e-05,0.053811659192824934,3440915.0,4.098019468467301e-06
36,316,0.05748699698877641,9661161.0,1.1904851589921274e-05,0.05748699698877641,4637648.0,1.1904851589921274e-05,0.05538461538461543,2921797.0,3.7948186160666694e-06
37,317,0.059036888408704996,8070927.0,1.0946699396841477e-05,0.059036888408704996,3886439.0,1.0946699396841477e-05,0.06276734238422906,2782601.0,3.7539589851625894e-06
38,318,0.06408164476221542,7171990.0,1.037285174073683e-05,0.06353368293666806,3462181.0,1.037285174073683e-05,0.06353368293666806,2282167.0,3.383198626440274e-06
39,319,0.06828978622327786,6332529.0,9.818027673597498e-06,0.06828978622327786,3063012.0,9.818027673597498e-06,0.07017543859649145,2057719.0,3.25370908240911e-06
40,320,0.07288629737609328,5536476.0,9.242863363160004e-06,0.07288629737609328,2683376.0,9.242863363160004e-06,0.07288629737609328,1771160.0,3.0212040666957945e-06
41,321,0.07648003021433294,4677423.0,8.515156908543354e-06,0.07648003021433294,2272521.0,8.515156908543354e-06,0.07648003021433294,1501184.0,2.818245205713344e-06
42,322,0.08478568064060323,4373502.0,8.318770919174927e-06,0.08478568064060323,2126667.0,8.318770919174927e-06,0.08491508491508461,1413614.0,2.761250688135549e-06
43,323,0.09087237479806123,3862198.0,7.925405548269745e-06,0.09087237479806123,1881253.0,7.925405548269745e-06,0.09087237479806123,1243668.0,2.614428164633174e-06
44,324,0.09536143159877532,3202596.0,7.201694973263311e-06,0.09536143159877532,1563366.0,7.201694973263311e-06,0.09536143159877532,1034369.0,2.3958203826064655e-06
45,325,0.1017268445839873,2894177.0,6.7478936175342265e-06,0.1017268445839873,1414371.0,6.7478936175342265e-06,0.1017268445839873,936096.0,2.2265411194341573e-06
46,326,0.10895883777239719,2575255.0,6.533100226950654e-06,0.10875663544948427,1260215.0,6.533100226950654e-06,0.10914267636823805,840150.0,2.198811811086226e-06
47,327,0.11605741197577901,2271795.0,6.204076775845492e-06,0.11759581881533111,1113016.0,6.204076775845492e-06,0.11430603535866722,716198.0,2.0314978727974454e-06
48,328,0.1258992805755395,1997357.0,5.859859416661295e-06,0.1258992805755395,979870.0,5.859859416661295e-06,0.1258992805755395,649395.0,1.942988091437031e-06
49,329,0.13365013365013337,1714572.0,5.444044539459077e-06,0.13365013365013337,842443.0,5.444044539459077e-06,0.13365013365013337,558618.0,1.8177385460019645e-06
50,330,0.14168157423971392,1516084.0,5.156569278751222e-06,0.14168157423971392,745567.0,5.156569278751222e-06,0.14052044609665454,482357.0,1.698354481199362e-06
