,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
0,280,0.006521739130434679,2392031238.0,0.0001855542871227615,0.005581395348837326,449611615.0,0.0001855542871227615,0.004832214765100584,194028284.0,2.7348621043710632e-05
1,281,0.006884242733299471,1955857869.0,0.00016586716961494407,0.006091233136308237,392279188.0,0.00016586716961494407,0.0051030051030050115,167651525.0,2.5437802428216806e-05
2,282,0.007223886986301369,1485373544.0,0.00014244021010098362,0.006164383561643704,320385923.0,0.00014244021010098362,0.005337128624799814,133955497.0,2.2709677992678312e-05
3,283,0.007440476190476163,1250080839.0,0.00012986778979399936,0.006590509666080935,278666308.0,0.00012986778979399936,0.005514705882352922,114820298.0,2.1044748431570778e-05
4,284,0.007545271629778646,955293582.0,0.00011230184345853405,0.00690166406789182,221866263.0,0.00011230184345853405,0.00556781391128613,88729905.0,1.8491761375144927e-05
5,285,0.007683551508252696,737461137.0,9.786702681166238e-05,0.007156109196925505,175152265.0,9.786702681166238e-05,0.0057058326289095105,67488300.0,1.610755639599671e-05
6,286,0.008051529790660261,616329435.0,8.915894006492773e-05,0.007411067193675811,147604277.0,8.915894006492773e-05,0.005771450557906751,55150858.0,1.4567217933761142e-05
7,287,0.00858041758032234,509937929.0,8.066801361877118e-05,0.007724879835202536,122340200.0,8.066801361877118e-05,0.006204044117647,48537978.0,1.3677721894159149e-05
8,288,0.00892547230624293,410060697.0,7.207160500129404e-05,0.007870802238805971,97855519.0,7.207160500129404e-05,0.005926251097453886,33315500.0,1.1312790963862798e-05
9,289,0.009828009828009727,364074718.0,6.785233946540845e-05,0.008116883116883088,86355052.0,6.785233946540845e-05,0.006577024261911807,30275128.0,1.0804988344969895e-05
10,290,0.010162314749470713,308112667.0,6.233318017680096e-05,0.008274593931964443,72157967.0,6.233318017680096e-05,0.006341749853200214,22581277.0,9.320220171772394e-06
11,291,0.010613207547169809,243841537.0,5.525478247861879e-05,0.008370535714285685,55504495.0,5.525478247861879e-05,0.006140829694323002,15802713.0,7.792410871635474e-06
12,292,0.011160714285714286,201624753.0,5.0139691117789316e-05,0.008537279453614106,44544286.0,5.0139691117789316e-05,0.006044731009470069,11548681.0,6.661670386254026e-06
13,293,0.011475200816014214,172551217.0,4.6393892345337746e-05,0.00867497750931756,37011846.0,4.6393892345337746e-05,0.0059088720619776365,8780944.0,5.815184064571648e-06
