,Time_nATP05,Pop_nATP05,Time_nATP10,Pop_nATP10,Time_nATP15,Pop_nATP15
0,1400.0,500.0,1400.0,500.0,1400.0,500.0
1,2800.0,501.0,2800.0,501.0,2800.0,501.0
2,4200.0,501.0,4200.0,501.0,4200.0,501.0
3,5600.0,501.0,5600.0,501.0,5600.0,501.0
4,7000.0,502.0,7000.0,502.0,7000.0,502.0
5,8400.0,502.0,8400.0,502.0,8400.0,502.0
6,9800.0,502.0,9800.0,502.0,9800.0,502.0
7,11200.0,503.0,11200.0,503.0,11200.0,503.0
8,12600.0,503.0,12600.0,503.0,12600.0,503.0
9,14000.0,504.0,14000.0,504.0,14000.0,504.0
10,15400.0,504.0,15400.0,504.0,15400.0,504.0
11,16800.0,504.0,16800.0,504.0,16800.0,504.0
12,18200.0,505.0,18200.0,505.0,18200.0,505.0
13,19600.0,505.0,19600.0,505.0,19600.0,505.0
14,21000.0,505.0,21000.0,505.0,21000.0,505.0
15,22400.0,506.0,22400.0,506.0,22400.0,506.0
16,23800.0,506.0,23800.0,506.0,23800.0,506.0
17,25200.0,506.0,25200.0,506.0,25200.0,506.0
18,26600.0,507.0,26600.0,507.0,26600.0,507.0
19,28000.0,507.0,28000.0,507.0,28000.0,507.0
20,29400.0,507.0,29400.0,507.0,29400.0,507.0
21,30800.0,508.0,30800.0,508.0,30800.0,508.0
22,32200.0,508.0,32200.0,508.0,32200.0,508.0
23,33600.0,508.0,33600.0,508.0,33600.0,508.0
24,35000.0,509.0,35000.0,509.0,35000.0,509.0
25,36400.0,509.0,36400.0,509.0,36400.0,509.0
26,37800.0,510.0,37800.0,510.0,37800.0,510.0
27,39200.0,510.0,39200.0,510.0,39200.0,510.0
28,40600.0,510.0,40600.0,510.0,40600.0,510.0
29,42000.0,511.0,42000.0,511.0,42000.0,511.0
30,43400.0,511.0,43400.0,511.0,43400.0,511.0
31,44800.0,511.0,44800.0,511.0,44800.0,511.0
32,46200.0,512.0,46200.0,512.0,46200.0,512.0
33,47600.0,512.0,47600.0,512.0,47600.0,512.0
34,49000.0,512.0,49000.0,512.0,49000.0,512.0
35,50400.0,513.0,50400.0,513.0,50400.0,513.0
36,51800.0,513.0,51800.0,513.0,51800.0,513.0
37,53200.0,514.0,53200.0,514.0,53200.0,514.0
38,54600.0,514.0,54600.0,514.0,54600.0,514.0
39,56000.0,514.0,56000.0,514.0,56000.0,514.0
40,57400.0,515.0,57400.0,515.0,57400.0,515.0
41,58800.0,515.0,58800.0,515.0,58800.0,515.0
42,60200.0,515.0,60200.0,515.0,60200.0,515.0
43,61600.0,516.0,61600.0,516.0,61600.0,516.0
44,63000.0,516.0,63000.0,516.0,63000.0,516.0
45,64400.0,516.0,64400.0,516.0,64400.0,516.0
46,65800.0,517.0,65800.0,517.0,65800.0,517.0
47,67200.0,517.0,67200.0,517.0,67200.0,517.0
48,68600.0,517.0,68600.0,517.0,68600.0,517.0
49,70000.0,518.0,70000.0,518.0,70000.0,518.0
50,71400.0,518.0,71400.0,518.0,71400.0,518.0
51,72800.0,519.0,72800.0,519.0,72800.0,519.0
52,74200.0,519.0,74200.0,519.0,74200.0,519.0
53,75600.0,519.0,75600.0,519.0,75600.0,519.0
54,77000.0,520.0,77000.0,520.0,77000.0,520.0
55,78400.0,520.0,78400.0,520.0,78400.0,520.0
56,79800.0,520.0,79800.0,520.0,79800.0,520.0
57,81200.0,521.0,81200.0,521.0,81200.0,521.0
58,82600.0,521.0,82600.0,521.0,82600.0,521.0
59,84000.0,521.0,84000.0,521.0,84000.0,521.0
60,85400.0,522.0,85400.0,522.0,85400.0,522.0
61,86800.0,522.0,86800.0,522.0,86800.0,522.0
62,88200.0,523.0,88200.0,523.0,88200.0,523.0
63,89600.0,523.0,89600.0,523.0,89600.0,523.0
64,91000.0,523.0,91000.0,523.0,91000.0,523.0
65,92400.0,524.0,92400.0,524.0,92400.0,524.0
66,93800.0,524.0,93800.0,524.0,93800.0,524.0
67,95200.0,524.0,95200.0,524.0,95200.0,524.0
68,96600.0,525.0,96600.0,525.0,96600.0,525.0
69,98000.0,525.0,98000.0,525.0,98000.0,525.0
70,99400.0,526.0,99400.0,526.0,99400.0,526.0
71,100800.0,526.0,100800.0,526.0,100800.0,526.0
72,102200.0,526.0,102200.0,526.0,102200.0,526.0
73,103600.0,527.0,103600.0,527.0,103600.0,527.0
74,105000.0,527.0,105000.0,527.0,105000.0,527.0
75,106400.0,527.0,106400.0,527.0,106400.0,527.0
76,107800.0,528.0,107800.0,528.0,107800.0,528.0
77,109200.0,528.0,109200.0,528.0,109200.0,528.0
78,110600.0,528.0,110600.0,528.0,110600.0,528.0
79,112000.0,529.0,112000.0,529.0,112000.0,529.0
80,113400.0,529.0,113400.0,529.0,113400.0,529.0
81,114800.0,530.0,114800.0,530.0,114800.0,530.0
82,116200.0,530.0,116200.0,530.0,116200.0,530.0
83,117600.0,530.0,117600.0,530.0,117600.0,530.0
84,119000.0,531.0,119000.0,531.0,119000.0,531.0
85,120400.0,531.0,120400.0,531.0,120400.0,531.0
86,121800.0,531.0,121800.0,531.0,121800.0,531.0
87,123200.0,532.0,123200.0,532.0,123200.0,532.0
88,124600.0,532.0,124600.0,532.0,124600.0,532.0
89,126000.0,533.0,126000.0,533.0,126000.0,533.0
90,127400.0,533.0,127400.0,533.0,127400.0,533.0
91,128800.0,533.0,128800.0,533.0,128800.0,533.0
92,130200.0,534.0,130200.0,534.0,130200.0,534.0
93,131600.0,534.0,131600.0,534.0,131600.0,534.0
94,133000.0,534.0,133000.0,534.0,133000.0,534.0
95,134400.0,535.0,134400.0,535.0,134400.0,535.0
96,135800.0,535.0,135800.0,535.0,135800.0,535.0
97,137200.0,536.0,137200.0,536.0,137200.0,536.0
98,138600.0,536.0,138600.0,536.0,138600.0,536.0
99,140000.0,536.0,140000.0,536.0,140000.0,536.0
100,141400.0,537.0,141400.0,537.0,141400.0,537.0
101,142800.0,537.0,142800.0,537.0,142800.0,537.0
102,144200.0,537.0,144200.0,537.0,144200.0,537.0
