,Time_nATP05,Pop_nATP05,Time_nATP10,Pop_nATP10,Time_nATP15,Pop_nATP15
0,3000.0,501.0,3000.0,500.0,3000.0,500.0
1,6000.0,501.0,6000.0,500.0,6000.0,500.0
2,9000.0,502.0,9000.0,500.0,9000.0,500.0
3,12000.0,503.0,12000.0,500.0,12000.0,500.0
4,15000.0,504.0,15000.0,500.0,15000.0,500.0
5,18000.0,504.0,18000.0,500.0,18000.0,500.0
6,21000.0,505.0,21000.0,500.0,21000.0,500.0
7,24000.0,506.0,24000.0,500.0,24000.0,500.0
8,27000.0,506.0,27000.0,500.0,27000.0,500.0
9,30000.0,507.0,30000.0,500.0,30000.0,500.0
10,33000.0,508.0,33000.0,500.0,33000.0,500.0
11,36000.0,509.0,36000.0,500.0,36000.0,500.0
12,39000.0,509.0,39000.0,500.0,39000.0,500.0
13,42000.0,510.0,42000.0,500.0,42000.0,500.0
14,45000.0,511.0,45000.0,500.0,45000.0,500.0
15,48000.0,511.0,48000.0,500.0,48000.0,500.0
16,51000.0,512.0,51000.0,500.0,51000.0,500.0
17,54000.0,513.0,54000.0,500.0,54000.0,500.0
18,57000.0,514.0,57000.0,500.0,57000.0,500.0
19,60000.0,514.0,60000.0,500.0,60000.0,500.0
20,63000.0,515.0,63000.0,500.0,63000.0,500.0
21,66000.0,516.0,66000.0,500.0,66000.0,500.0
22,69000.0,517.0,69000.0,500.0,69000.0,500.0
23,72000.0,517.0,72000.0,500.0,72000.0,500.0
24,75000.0,518.0,75000.0,500.0,75000.0,500.0
25,78000.0,519.0,78000.0,500.0,78000.0,500.0
26,81000.0,519.0,81000.0,500.0,81000.0,500.0
27,84000.0,520.0,84000.0,500.0,84000.0,500.0
28,87000.0,521.0,87000.0,500.0,87000.0,500.0
29,90000.0,522.0,90000.0,500.0,90000.0,500.0
30,93000.0,522.0,93000.0,500.0,93000.0,500.0
31,96000.0,523.0,96000.0,500.0,96000.0,500.0
