,E,PS,PT,PG,SimID
0,0.1,1.7861341389147152e-09,1.7843898672946813e-09,1.7013488779729673e-12,28450_250420
1,0.5,1.7860012417268158e-09,1.784257099889192e-09,1.568451690073721e-12,28460_250420
2,1.0,1.785812203828766e-09,1.782324289368163e-09,1.379413792023939e-12,28470_250420
3,1.5,1.7859178541820117e-09,1.7819937182719438e-09,3.665456117455228e-12,28482_250420
4,2.0,1.7859143703743029e-09,1.780464192242057e-09,5.188246690276378e-12,28495_250420
5,2.5,1.7859148137102765e-09,1.7791565911486288e-09,6.496925209561495e-12,28508_250420
6,3.0,1.7859150670518223e-09,1.7778488002694837e-09,7.805413734418648e-12,28521_250420
7,3.5,1.7859134835064547e-09,1.7763211747571525e-09,9.330104569580849e-12,28532_250420
8,4.0,1.7859138318728159e-09,1.7750134788950766e-09,1.0638688119253603e-11,28544_250420
9,4.5,1.7859141167649097e-09,1.7737057194823372e-09,1.194720819465885e-11,28554_250420
10,5.0,1.7859156133127087e-09,1.7726171694147503e-09,1.303890072855053e-11,28567_250420
11,5.5,1.7859145444288233e-09,1.7710900584643262e-09,1.4564106225195005e-11,28578_250420
12,6.0,1.7859146790280936e-09,1.7697821489685138e-09,1.5872476007776865e-11,28590_250420
13,6.5,1.7859148531993681e-09,1.768474278461093e-09,1.718088536236289e-11,28599_250420
14,7.0,1.785913158828416e-09,1.7667285448175639e-09,1.8923504569159312e-11,28609_250420
15,7.5,1.785915027388807e-09,1.7658583644835618e-09,1.9797529918424512e-11,28620_250420
16,8.0,1.7859135388749086e-09,1.7641128364960644e-09,2.1540354982274533e-11,28631_250420
17,8.5,1.7859152094823522e-09,1.7632424577994707e-09,2.2414182378592405e-11,28641_250420
18,9.0,1.7859138555745917e-09,1.761497064580408e-09,2.4157142048580587e-11,28650_250420
19,9.5,1.7859153282441088e-09,1.7606264881469022e-09,2.503077150697198e-11,28661_250420
20,10.0,1.7859153756475111e-09,1.759318491391042e-09,2.6339054093685403e-11,28673_250420
