,E,PS,PT,PG,SimID
0,0.1,9.677992292374068e-11,9.668541128026047e-11,9.193408513587635e-14,19281_250420
1,0.5,9.67788528088094e-11,9.647169336385955e-11,3.035208371516544e-13,19293_250420
2,1.0,9.677885112627358e-11,9.616453224705407e-11,6.106901846505111e-13,19304_250420
3,1.5,9.677882467059168e-11,9.583371896091794e-11,9.414632997751927e-13,19313_250420
4,2.0,9.677885011699886e-11,9.55502123713729e-11,1.2250312354451383e-12,19323_250420
5,2.5,9.677886569831608e-11,9.526669592177989e-11,1.508589306025116e-12,19329_250420
6,3.0,9.677882386267228e-11,9.488861245910447e-11,1.8866041227316805e-12,19337_250420
7,3.5,9.677888318540148e-11,9.469964936696512e-11,2.075691771636064e-12,19346_250420
8,4.0,9.677884977440825e-11,9.432157429185492e-11,2.453715012993192e-12,19355_250420
9,4.5,9.677882385154095e-11,9.394350674651534e-11,2.831745742476253e-12,19364_250420
10,5.0,9.677886524981053e-11,9.375452571075395e-11,3.020815466921018e-12,19369_250420
11,5.5,9.677884305400228e-11,9.337646185288501e-11,3.3988499234631293e-12,19377_250420
12,6.0,9.6778824109309e-11,9.299840129253912e-11,3.776887631120211e-12,19384_250420
13,6.5,9.677885538534863e-11,9.280941014493394e-11,3.965947233335014e-12,19393_250420
14,7.0,9.677888307304947e-11,9.262041544100438e-11,4.15500324721104e-12,19401_250420
15,7.5,9.677886490250941e-11,9.224235561020428e-11,4.533041729021344e-12,19407_250420
16,8.0,9.677884955604803e-11,9.186429860202997e-11,4.911083034910319e-12,19415_250420
17,8.5,9.677883599196879e-11,9.1486243398658e-11,5.2891261231814344e-12,19422_250420
18,9.0,9.677882399716475e-11,9.110818977858089e-11,5.6671707807277685e-12,19430_250420
19,9.5,9.677881233456355e-11,9.073013656365334e-11,6.0452157704769234e-12,19434_250420
20,10.0,9.677886461667341e-11,9.073018557813132e-11,6.04526805258678e-12,19438_250420
