,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
35,315,0.05506993006992983,11041618.0,1.2647727923771945e-05,0.05506993006992983,5288039.0,6.232565843574007e-06,0.053811659192824934,3440931.0,4.098030392418057e-06
36,316,0.05748699698877641,9660617.0,1.1904110702124716e-05,0.05748699698877641,4638931.0,5.835245035402457e-06,0.05538461538461543,2921788.0,3.7948103630012838e-06
37,317,0.059036888408704996,8070915.0,1.0946680436233796e-05,0.059036888408704996,3888472.0,5.382500114801092e-06,0.06276734238422906,2782600.0,3.7539564931190526e-06
38,318,0.06408164476221542,7171745.0,1.037241989056877e-05,0.06353368293666806,3461264.0,5.1242110458494175e-06,0.06353368293666806,2282166.0,3.383198447229423e-06
39,319,0.06828978622327786,6330589.0,9.816212613985095e-06,0.06828978622327786,3063006.0,4.832594829242534e-06,0.07017543859649145,2057740.0,3.252453195060944e-06
40,320,0.07288629737609328,5536476.0,9.24286361975218e-06,0.07288629737609328,2682979.0,4.542307328881498e-06,0.07288629737609328,1771163.0,3.0212079971001067e-06
41,321,0.07648003021433294,4676963.0,8.514375193835575e-06,0.07648003021433294,2272527.0,4.20274048450106e-06,0.07648003021433294,1501188.0,2.8182497570388876e-06
42,322,0.08478568064060323,4373498.0,8.318763708725894e-06,0.08478568064060323,2126673.0,4.1162357223853435e-06,0.08491508491508461,1413644.0,2.7613205365800694e-06
43,323,0.09087237479806123,3862261.0,7.925580088010755e-06,0.09087237479806123,1881254.0,3.922890888943781e-06,0.09087237479806123,1243545.0,2.6141407570570752e-06
44,324,0.09536143159877532,3202592.0,7.201692025787787e-06,0.09536143159877532,1563326.0,3.598866545050366e-06,0.09536143159877532,1034368.0,2.3958196174583358e-06
45,325,0.1017268445839873,2894036.0,6.747550115125082e-06,0.1017268445839873,1414365.0,3.3461691835426868e-06,0.1017268445839873,936097.0,2.226544397062208e-06
46,326,0.10895883777239719,2574858.0,6.532309091148977e-06,0.10875663544948427,1260067.0,3.264957772975215e-06,0.10914267636823805,840145.0,2.1988049020959127e-06
47,327,0.11605741197577901,2271795.0,6.204076773817812e-06,0.11759581881533111,1112995.0,3.11329855186569e-06,0.11430603535866722,716198.0,2.0314978727974454e-06
48,328,0.1258992805755395,1996900.0,5.859043380585072e-06,0.1258992805755395,979764.0,2.9131665155719252e-06,0.1258992805755395,649393.0,1.9429845747782924e-06
49,329,0.13365013365013337,1714646.0,5.444291384352685e-06,0.13365013365013337,842456.0,2.733198428981693e-06,0.13365013365013337,558618.0,1.8177366967112306e-06
50,330,0.14168157423971392,1516084.0,5.156569278751222e-06,0.14168157423971392,745566.0,2.564880631973207e-06,0.14052044609665454,482358.0,1.6983567437880953e-06
