,E,PS,PT,PG,SimID
0,0.1,1.0537789454922928e-11,1.0517207834893782e-11,2.0414676223190443e-14,13521_250420
1,0.5,1.05377893753834e-11,1.0434881276014421e-11,1.0274238360107599e-13,13530_250420
2,1.0,1.0537789365440932e-11,1.0331973166897164e-11,2.056521073053777e-13,13538_250420
3,1.5,1.0537789360475566e-11,1.0229065062805382e-11,3.0856183598677874e-13,13547_250420
4,2.0,1.0537789360469703e-11,1.0126156963576355e-11,4.114715696276834e-13,13554_250420
5,2.5,1.0537789360466176e-11,1.0023248864349664e-11,5.143813032709252e-13,13563_250420
6,3.0,1.0537789359961378e-11,9.92034076465114e-12,6.172910364128968e-13,13571_250420
7,3.5,1.053779083419251e-11,9.838015661609414e-12,6.996202975614423e-13,13579_250420
8,4.0,1.0537789360460894e-11,9.714524566674887e-12,8.231105042059496e-13,13585_250420
9,4.5,1.0537790486884277e-11,9.632199116917659e-12,9.054394175467471e-13,13592_250420
10,5.0,1.0537789360459129e-11,9.508708368226791e-12,1.028929971497721e-12,13600_250420
11,5.5,1.0537788387931481e-11,9.385217783001475e-12,1.152420679346196e-12,13606_250420
12,6.0,1.0537789359784078e-11,9.302892169184382e-12,1.234749438116208e-12,13613_250420
13,6.5,1.0537790139530493e-11,9.220566372089182e-12,1.3170780047800376e-12,13616_250420
14,7.0,1.0537790834187561e-11,9.138240489022026e-12,1.3994064863545192e-12,13623_250420
15,7.5,1.0537788640584687e-11,8.973585639247899e-12,1.5640598665864754e-12,13630_250420
16,8.0,1.0537789360456474e-11,8.89125977288515e-12,1.6463883733756783e-12,13635_250420
17,8.5,1.0537789883510423e-11,8.808933730746995e-12,1.7287166833470406e-12,13642_250420
18,9.0,1.0537790486880396e-11,8.726607746947828e-12,1.8110450736344292e-12,13648_250420
19,9.5,1.0537788794808882e-11,8.561953395782216e-12,1.9756989553977436e-12,13652_250420
20,10.0,1.0537789360043527e-11,8.479627375660025e-12,2.0580273075498038e-12,13659_250420
