,E,PS,PT,PG,SimID
0,0.1,2.348780286772452e-13,2.317814921663636e-13,3.0959037252523367e-15,5822_240420
1,0.5,2.3487802720054855e-13,2.1928065820676213e-13,1.559676895799019e-14,5830_240420
2,1.0,2.3487802719129063e-13,2.0368328920494735e-13,3.1194180622889136e-14,5837_240420
3,1.5,2.348780232500259e-13,1.8716842477736437e-13,4.770908316014344e-14,5843_240420
4,2.0,2.348780272005304e-13,1.7248855122538952e-13,6.23890039804427e-14,5849_240420
5,2.5,2.348780287777012e-13,1.5780867558501801e-13,7.706892242740818e-14,5855_240420
6,3.0,2.3487802325002164e-13,1.3945882630470035e-13,9.541881298697199e-14,5860_240420
7,3.5,2.34878025551061e-13,1.2477895107400115e-13,1.1009873215780603e-13,5865_240420
8,4.0,2.348780271916023e-13,1.1009907524606357e-13,1.2477865066814202e-13,5870_240420
9,4.5,2.3487802850459096e-13,9.541919907999008e-14,1.394585688509254e-13,5875_240420
10,5.0,2.348780295520438e-13,8.073932265851506e-14,1.5413848676817293e-13,5880_240420
11,5.5,2.3487802966576205e-13,6.605944584349557e-14,1.6881840375168591e-13,5885_240420
12,6.0,2.3487802325001977e-13,4.4039629359378704e-14,1.9083827264063566e-13,5889_240420
13,6.5,2.34878024496385e-13,2.9359753062048127e-14,2.0551819075679562e-13,5892_240420
14,7.0,2.348780255510593e-13,1.4679876596941205e-14,2.2019810868126457e-13,5896_240420
15,7.5,2.348780328184322e-13,7.339938525576007e-15,2.2753807438353487e-13,5901_240420
16,8.0,2.348780391276417e-13,0.0,2.3464866542655117e-13,5911_240420
