,E,PS,PT,PG,SimID
0,0.1,5.474346009781597e-10,5.46899996875642e-10,5.240092768559441e-13,24459_250420
1,0.5,5.473903931569805e-10,5.463212712953458e-10,4.798014556766866e-13,24469_250420
2,1.0,5.473990296904472e-10,5.460960168634253e-10,1.2569462741587083e-12,24483_250420
3,1.5,5.473991034720501e-10,5.454612892629816e-10,1.8918747259916357e-12,24496_250420
4,2.0,5.473989518465885e-10,5.447929265631392e-10,2.559991174456364e-12,24509_250420
5,2.5,5.473991635610164e-10,5.441917465870261e-10,3.161644155418013e-12,24518_250420
6,3.0,5.473990529177357e-10,5.435234248575271e-10,3.829801586063506e-12,24530_250420
7,3.5,5.473989709609451e-10,5.428551318465232e-10,4.4979877031993074e-12,24541_250420
8,4.0,5.473989190506525e-10,5.421868687960198e-10,5.166203866833006e-12,24553_250420
9,4.5,5.473988671463932e-10,5.41518605878219e-10,5.834420036499949e-12,24563_250420
10,5.0,5.473991307708747e-10,5.409842972071534e-10,6.369298120122568e-12,24571_250420
11,5.5,5.473990747662197e-10,5.403160300976139e-10,7.037510189393912e-12,24583_250420
12,6.0,5.473990269578499e-10,5.396477712050287e-10,7.70573045495043e-12,24594_250420
13,6.5,5.473989914408099e-10,5.38979524531442e-10,8.373963011836802e-12,24606_250420
14,7.0,5.473989545227687e-10,5.383112765668243e-10,9.042194167721838e-12,24616_250420
15,7.5,5.473991253021722e-10,5.3777687505272e-10,9.576979406266456e-12,24625_250420
16,8.0,5.473988971912947e-10,5.369747970982965e-10,1.0378672984100607e-11,24636_250420
17,8.5,5.473994039519e-10,5.367080093434645e-10,1.0646486974276461e-11,24644_250420
18,9.0,5.473988480192248e-10,5.356383258938118e-10,1.1715159959883301e-11,24653_250420
19,9.5,5.473989941714065e-10,5.351038995757597e-10,1.2249920571206042e-11,24663_250420
20,10.0,5.473991171064622e-10,5.345694502992795e-10,1.2784657965402882e-11,24670_250420
