,E,PS,PT,PG,SimID
0,0.1,2.919612445280904e-10,2.91676126125231e-10,2.755947199257016e-13,23006_250420
1,0.5,2.919462741157015e-10,2.9130479060324023e-10,6.170339480648138e-13,23018_250420
2,1.0,2.9194622820954825e-10,2.9066326138636174e-10,1.2585253948620951e-12,23029_250420
3,1.5,2.919462158201482e-10,2.9002176566703684e-10,1.900050358412522e-12,23041_250420
4,2.0,2.919462092613538e-10,2.893802757815177e-10,2.5415811525686672e-12,23051_250420
5,2.5,2.9194637826870344e-10,2.888102355333951e-10,3.1120055847632375e-12,23061_250420
6,3.0,2.9194620270255244e-10,2.8809730256926686e-10,3.824649299668341e-12,23072_250420
7,3.5,2.9194607958614073e-10,2.873844220926073e-10,4.537345464312726e-12,23078_250420
8,4.0,2.9194620124358937e-10,2.868143344248544e-10,5.107722546606298e-12,23087_250420
9,4.5,2.9194610505893944e-10,2.8610148088539624e-10,5.8204456430124736e-12,23098_250420
10,5.0,2.919463680680835e-10,2.856740828166208e-10,6.248400220790241e-12,23107_250420
11,5.5,2.919461152828709e-10,2.848185245777227e-10,7.103530572844971e-12,23117_250420
12,6.0,2.9194619614374653e-10,2.8424839605011257e-10,7.673866858565488e-12,23127_250420
13,6.5,2.9194613057890115e-10,2.8353557310616913e-10,8.386620574776215e-12,23138_250420
14,7.0,2.9194607301221783e-10,2.82822758230586e-10,9.099382289149025e-12,23143_250420
15,7.5,2.919461371122991e-10,2.822526130284923e-10,9.669701814075221e-12,23152_250420
16,8.0,2.9194619250156043e-10,2.8168245917142745e-10,1.0240012628181417e-11,23160_250420
17,8.5,2.9194604170306815e-10,2.808270030053927e-10,1.1095244966956458e-11,23170_250420
18,9.0,2.919461021406859e-10,2.8025685391044356e-10,1.1665560829419116e-11,23180_250420
19,9.5,2.919461487908179e-10,2.7968669137089096e-10,1.2235862904396025e-11,23190_250420
20,10.0,2.919463651522936e-10,2.79401794774656e-10,1.2521206978294228e-11,23198_250420
