,E,PS,PT,PG,SimID
0,0.1,4.17244323065818e-12,4.162765933126136e-12,9.648620966785416e-15,10731_250420
1,0.5,4.172443142238235e-12,4.12354732416513e-12,4.886732429359687e-14,10739_250420
2,1.0,4.172443141184971e-12,4.074651505063448e-12,9.776347918434034e-14,10746_250420
3,1.5,4.1724431292893735e-12,4.025755675525294e-12,1.4665962323275047e-13,10754_250420
4,2.0,4.172443141216523e-12,3.9768598689719984e-12,1.9555579110390745e-13,10760_250420
5,2.5,4.172443141351057e-12,3.9279640510375184e-12,2.4445194718244926e-13,10768_250420
6,3.0,4.172443141350807e-12,3.879068232974579e-12,2.9334810312620727e-13,10775_250420
7,3.5,4.172443518846329e-12,3.8464713689364594e-12,3.2594591791773423e-13,10781_250420
8,4.0,4.172443141350501e-12,3.781276596848892e-12,3.9114041501391606e-13,10786_250420
9,4.5,4.172443436625417e-12,3.748679650093149e-12,4.237381475848375e-13,10793_250420
10,5.0,4.172443141195632e-12,3.683484960586769e-12,4.889327267470622e-13,10800_250420
11,5.5,4.1724433800563865e-12,3.650887957549339e-12,5.215304029038215e-13,10803_250420
12,6.0,4.172443141350192e-12,3.585693324597821e-12,5.86725038789637e-13,10809_250420
13,6.5,4.172442933457121e-12,3.520498725104446e-12,6.519197054885765e-13,10814_250420
14,7.0,4.172443518724278e-12,3.5204992189236097e-12,6.519202907557332e-13,10819_250420
15,7.5,4.172443317283697e-12,3.4553046221255614e-12,7.171149639071622e-13,10825_250420
16,8.0,4.172443141350037e-12,3.390110052346905e-12,7.823096625655122e-13,10829_250420
17,8.5,4.172442974984511e-12,3.3249154956907818e-12,8.475043707919965e-13,10835_250420
18,9.0,4.17244343574381e-12,3.3249158628583485e-12,8.475048315512956e-13,10841_250420
19,9.5,4.1724432782633255e-12,3.259721311143223e-12,9.126995486628208e-13,10846_250420
20,10.0,4.1724431307595125e-12,3.194526771987752e-12,9.778942757510182e-13,10852_250420
