,E,PS,PT,PG,SimID
0,0.1,1.4280593869380335e-12,1.4214350880240143e-12,6.6170825791378115e-15,8794_250420
1,0.5,1.4280593641676734e-12,1.3945892228199935e-12,3.346303906696627e-14,8801_250420
2,1.0,1.4280593603941923e-12,1.3611190778757146e-12,6.693334709590233e-14,8807_250420
3,1.5,1.4280593641670817e-12,1.3276489401240838e-12,1.0040366267120863e-13,8814_250420
4,2.0,1.4280593641670094e-12,1.2941787987763522e-12,1.338739744735532e-13,8819_250420
5,2.5,1.4280593641669633e-12,1.2607086574286474e-12,1.6734428627592423e-13,8826_250420
6,3.0,1.428059364166935e-12,1.2272385160809599e-12,2.008145980783129e-13,8832_250420
7,3.5,1.4280593641669144e-12,1.19376837473328e-12,2.3428490988070926e-13,8839_250420
8,4.0,1.4280593641668975e-12,1.1602982333856042e-12,2.677552216831093e-13,8843_250420
9,4.5,1.4280593639466855e-12,1.1268280918641815e-12,3.012255332653142e-13,8850_250420
10,5.0,1.4280593639466758e-12,1.0933579505216736e-12,3.3469584506772154e-13,8856_250420
11,5.5,1.4280594219917539e-12,1.0710445664938155e-12,3.570094443144107e-13,8858_250420
12,6.0,1.4280593639466617e-12,1.026417667836663e-12,4.016364686725413e-13,8863_250420
13,6.5,1.4280593084618542e-12,9.817907745675247e-13,4.4626349559095645e-13,8867_250420
14,7.0,1.4280593601735805e-12,9.594773826166243e-13,4.685770885042938e-13,8873_250420
15,7.5,1.4280594107610662e-12,9.371639883119498e-13,4.90890680293391e-13,8878_250420
16,8.0,1.428059363946642e-12,8.925371024666513e-13,5.355177158821895e-13,8881_250420
17,8.5,1.4280594048456024e-12,8.702236998277889e-13,5.57831297982761e-13,8887_250420
18,9.0,1.4280593639466368e-12,8.255968197816494e-13,6.024583394870184e-13,8893_250420
19,9.5,1.4280594015256077e-12,8.032834133581544e-13,6.247719182676005e-13,8897_250420
20,10.0,1.4280593639466318e-12,7.586565370966481e-13,6.693989630918471e-13,8902_250420
