,E,PS,PT,PG,SimID
0,0.1,2.1053722296452166e-13,2.0956060986971554e-13,9.760401344720347e-16,173_240420
1,2.0,2.1053722114277844e-13,1.9079935666064296e-13,1.9737341166044507e-14,178_240420
2,4.0,2.1053722114277352e-13,1.7106149217850349e-13,3.947525978432239e-14,182_240420
3,6.0,2.105372211392033e-13,1.5132362769380237e-13,5.921317839903502e-14,187_240420
4,8.0,2.1053722113928122e-13,1.3158576321205077e-13,7.895109701739574e-14,190_240420
5,10.0,2.1053722114277051e-13,1.1184789873209683e-13,9.868901563916787e-14,195_240420
6,12.0,2.1053722114277029e-13,9.2110034249962e-14,1.1842693425745044e-13,199_240420
7,14.0,2.1053722904334036e-13,7.895146089125264e-14,1.3158555457020906e-13,202_240420
8,16.0,2.105372211382803e-13,5.2634305284570073e-14,1.579027714895261e-13,204_240420
9,18.0,2.1053722737586633e-13,3.9475730132974936e-14,1.710613901393007e-13,208_240420
10,20.0,2.1053722114276973e-13,1.3158576321423108e-14,1.9737860873058119e-13,212_240420
11,22.0,2.1053722878020277e-13,3.2896441996906683e-15,2.0724757567715562e-13,218_240420
12,24.0,2.1053709223575516e-13,0.0,2.103314889168147e-13,228_240420
