,E,PS,PT,PG,SimID
0,0.1,7.082537755516163e-10,7.075621214739292e-10,6.69448799343625e-13,25600_250420
1,0.5,7.081852636925857e-10,7.068020893494362e-10,6.009369403130174e-13,25610_250420
2,1.0,7.081968064729877e-10,7.062949107524793e-10,1.8229123422364532e-12,25622_250420
3,1.5,7.081974573765258e-10,7.054310610586488e-10,2.6881579754327174e-12,25630_250420
4,2.0,7.08196662571425e-10,7.043928719033168e-10,3.724876845921859e-12,25641_250420
5,2.5,7.081961885152836e-10,7.033550036328548e-10,4.761916465370255e-12,25651_250420
6,3.0,7.081973676796513e-10,7.026645757446541e-10,5.4547714134645174e-12,25658_250420
7,3.5,7.081972426900225e-10,7.017135032855118e-10,6.405700626459744e-12,25671_250420
8,4.0,7.081965870839735e-10,7.005890065586573e-10,7.52901816896639e-12,25681_250420
9,4.5,7.081973229163287e-10,6.99898135538403e-10,8.221429785048182e-12,25689_250420
10,5.0,7.081961318970741e-10,6.985137629062938e-10,9.603590333246645e-12,25698_250420
11,5.5,7.081967733952955e-10,6.978227972225128e-10,1.0295907615194619e-11,25708_250420
12,6.0,7.081973126115799e-10,6.97131729602024e-10,1.0988122615205636e-11,25714_250420
13,6.5,7.08196381893684e-10,6.957476173682091e-10,1.2370543464762801e-11,25723_250420
14,7.0,7.081968700376263e-10,6.950564984256e-10,1.3062707392431621e-11,25733_250420
15,7.5,7.081973110650003e-10,6.94365332333262e-10,1.3754824203532256e-11,25741_250420
16,8.0,7.081965516978315e-10,6.929813914074483e-10,1.5137416403816557e-11,25750_250420
17,8.5,7.081969408419753e-10,6.922901736160325e-10,1.5829481331686827e-11,25760_250420
18,9.0,7.081973063940792e-10,6.91598932025468e-10,1.6521522667517417e-11,25767_250420
19,9.5,7.0819665782854e-10,6.902151020633621e-10,1.7904225669431276e-11,25776_250420
20,10.0,7.081961059455778e-10,6.888313686736284e-10,1.9287025353922157e-11,25784_250420
