,E,PS,PT,PG,SimID
0,0.1,1.7269832677001278e-13,1.712647957372539e-13,1.4333359799756355e-15,4346_240420
1,0.5,1.726983248211101e-13,1.6527769367645303e-13,7.420441045397248e-15,4354_240420
2,1.0,1.7269832482110591e-13,1.5785706253179212e-13,1.4841080725118944e-14,4361_240420
3,1.5,1.7269832656578103e-13,1.511110357450584e-13,2.158711854227214e-14,4364_240420
4,2.0,1.7269832482110397e-13,1.4301580024247674e-13,2.9682360084568783e-14,4370_240420
5,2.5,1.7269832794036313e-13,1.3761898007747687e-13,3.507919206181038e-14,4376_240420
6,3.0,1.7269832656577972e-13,1.295237449243348e-13,4.3174433974200674e-14,4378_240420
7,3.5,1.7269832852395446e-13,1.2412692362659227e-13,4.8571264790357855e-14,4383_240420
8,4.0,1.7269832482110294e-13,1.133332756638488e-13,5.936491880347126e-14,4388_240420
9,4.5,1.726983265657792e-13,1.07936454103612e-13,6.476174940612998e-14,4391_240420
10,5.0,1.7269832794439064e-13,1.0253963221698195e-13,7.015857964272389e-14,4396_240420
11,5.5,1.726983271880567e-13,9.444439768096851e-14,7.825382217336365e-14,4402_240420
12,6.0,1.7269832656275365e-13,8.634916328137683e-14,8.634906483503428e-14,4403_240420
13,6.5,1.7269832712605734e-13,8.095234084033937e-14,9.174589425632042e-14,4408_240420
14,7.0,1.7269832852132567e-13,7.555551872807998e-14,9.714272450957122e-14,4412_240420
15,7.5,1.726983265620558e-13,6.476187246077093e-14,1.0793638026626627e-13,4415_240420
16,8.0,1.726983242800575e-13,5.396822633751797e-14,1.187300357002329e-13,4419_240420
17,8.5,1.7269832816422497e-13,5.39682275513203e-14,1.1873003958440037e-13,4423_240420
18,9.0,1.7269832656577881e-13,4.3174581641444703e-14,1.2952369570191913e-13,4425_240420
19,9.5,1.7269832728567258e-13,3.7777759093740875e-14,1.3492052527979535e-13,4430_240420
20,10.0,1.7269832794439034e-13,3.238093648957319e-14,1.4031735479649558e-13,4434_240420
