,E,PS,PT,PG,SimID
0,0.1,1.2039369781935414e-13,1.1827740234987332e-13,2.116109330078646e-15,4545_240420
1,0.5,1.2039364919641687e-13,1.100473199685998e-13,1.0346111596057167e-14,4552_240420
2,1.0,1.2039364919641387e-13,9.970099074078023e-14,2.0692461284976876e-14,4558_240420
3,1.5,1.203936491923999e-13,8.935466150998429e-14,3.1038810969885594e-14,4565_240420
4,2.0,1.2039364919641218e-13,7.900833228514549e-14,4.13851606628206e-14,4570_240420
5,2.5,1.2039369805798298e-13,6.772145515761543e-14,5.267213645776161e-14,4574_240420
6,3.0,1.2039364919280063e-13,5.83156738277628e-14,6.207786003705447e-14,4580_240420
7,3.5,1.2039364822470162e-13,4.702876883777407e-14,7.336478600232567e-14,4586_240420
8,4.0,1.2039364919641144e-13,3.7623015373878576e-14,8.27705594185107e-14,4590_240420
9,4.5,1.2039364843479068e-13,2.633611059511046e-14,9.405748559026015e-14,4595_240420
10,5.0,1.2039369805798245e-13,1.5049212257247806e-14,1.0534446214682215e-13,4598_240420
11,5.5,1.203936497923419e-13,7.524603112021368e-15,1.1286903183676173e-13,4602_240420
12,6.0,1.203936515156498e-13,0.0,1.2027607936009387e-13,4612_240420
