,E,PS,PT,PG,SimID
0,0.1,1.0645844454237052e-10,1.0635448121762212e-10,1.0165681991369201e-13,19448_250420
1,0.5,1.0645672144325375e-10,1.0614483651715047e-10,3.078648795896006e-13,19458_250420
2,1.0,1.0645671872973198e-10,1.0583294889342496e-10,6.197589042568644e-13,19467_250420
3,1.5,1.0645671811269962e-10,1.0552106336366222e-10,9.31655025413507e-13,19477_250420
4,2.0,1.0645671754750425e-10,1.0520917788874444e-10,1.2435511984071738e-12,19485_250420
5,2.5,1.0645671737266448e-10,1.0489729280177585e-10,1.555447761756422e-12,19495_250420
6,3.0,1.0645671737246171e-10,1.0458540788739891e-10,1.867344499742669e-12,19504_250420
7,3.5,1.0645677150400929e-10,1.0437753768557161e-10,2.0753297900829422e-12,19512_250420
8,4.0,1.0645671712580018e-10,1.0396163781816424e-10,2.491137729459197e-12,19519_250420
9,4.5,1.0645667569325132e-10,1.0354575096726398e-10,2.9069586144956984e-12,19527_250420
10,5.0,1.0645671700244393e-10,1.0333786787151295e-10,3.1149310824809796e-12,19536_250420
11,5.5,1.0645675176313189e-10,1.0312997827053402e-10,3.322897001961621e-12,19541_250420
12,6.0,1.0645671687913825e-10,1.0271409792635605e-10,3.738724435553353e-12,19549_250420
13,6.5,1.0645674634931321e-10,1.0250620302775667e-10,3.946685064520994e-12,19558_250420
14,7.0,1.0645677138038362e-10,1.0229830374833738e-10,4.154641254384088e-12,19565_250420
15,7.5,1.0645674240348282e-10,1.0188242925333318e-10,4.570474595068661e-12,19573_250420
16,8.0,1.0645671658954291e-10,1.0146655799940809e-10,4.9863110987141035e-12,19579_250420
17,8.5,1.0645669517615241e-10,1.0105069112423843e-10,5.402152002908963e-12,19587_250420
18,9.0,1.0645667531550351e-10,1.0063482588418692e-10,5.817994459845434e-12,19594_250420
19,9.5,1.0645673734758783e-10,1.0063488452389162e-10,5.818056491929754e-12,19601_250420
20,10.0,1.0645671687893549e-10,1.0021901862431036e-10,6.233898340862771e-12,19609_250420
