,E,PS,PT,PG,SimID
0,0.1,2.060932700952629e-09,2.058920071361855e-09,1.9718198514159582e-12,28898_250420
1,0.5,2.060762484046702e-09,2.058750020683375e-09,1.801602945489026e-12,28908_250420
2,1.0,2.060535779949999e-09,2.0565112960047838e-09,1.5748988487858354e-12,28918_250420
3,1.5,2.0606724508460974e-09,2.056647699965539e-09,3.724239227876841e-12,28927_250420
4,2.0,2.0606733643560693e-09,2.0553908764835746e-09,4.983071164719112e-12,28940_250420
5,2.5,2.0606672431629015e-09,2.053623946921622e-09,6.738035769169129e-12,28951_250420
6,3.0,2.06067151878645e-09,2.0526220206661908e-09,7.74864613421414e-12,28959_250420
7,3.5,2.06066977378377e-09,2.0511110028604566e-09,9.256403243778066e-12,28971_250420
8,4.0,2.0606726516126565e-09,2.050107679521869e-09,1.0265615814160936e-11,28983_250420
9,4.5,2.0606711715645188e-09,2.048596926418633e-09,1.1773637878267592e-11,28992_250420
10,5.0,2.0606699747371825e-09,2.0470864568373036e-09,1.3281943163175563e-11,29004_250420
11,5.5,2.0606690611093907e-09,2.0455762701344686e-09,1.4790531647628156e-11,29015_250420
12,6.0,2.0606710347493492e-09,2.0445720422903697e-09,1.579884002908284e-11,29022_250420
13,6.5,2.0606726972409677e-09,2.043567503953323e-09,1.6806837262197563e-11,29033_250420
14,7.0,2.0606693443155386e-09,2.0415518064532363e-09,1.8816153819761e-11,29044_250420
15,7.5,2.0606709431079617e-09,2.040547203429173e-09,1.9824087353679857e-11,29053_250420
16,8.0,2.0606723226407593e-09,2.0395423818324313e-09,2.0831801627973772e-11,29064_250420
17,8.5,2.0606734829236247e-09,2.038537341993781e-09,2.183929665233542e-11,29074_250420
18,9.0,2.060670870009976e-09,2.0365223832520463e-09,2.3849353221678997e-11,29082_250420
19,9.5,2.060672002880732e-09,2.035517315345567e-09,2.4856820833931342e-11,29093_250420
20,10.0,2.060666347665979e-09,2.032493174943983e-09,2.7870169843667037e-11,29102_250420
