,E,PS,PT,PG,SimID
0,0.1,1.8185672028967117e-14,1.77594453407882e-14,4.26219295723292e-16,1682_240420
1,0.5,1.818567202896681e-14,1.6054538588072264e-14,2.1311267581143946e-15,1689_240420
2,1.0,1.8185672028966776e-14,1.3923405147177687e-14,4.2622610861036185e-15,1695_240420
3,1.5,1.8185671933064397e-14,1.165019608211938e-14,6.535470940056449e-15,1701_240420
4,2.0,1.8185672028659587e-14,9.661138265225405e-15,8.52452974177495e-15,1706_240420
5,2.5,1.818567199799036e-14,7.387929249183584e-15,1.0797739660960929e-14,1711_240420
6,3.0,1.8185671976048406e-14,5.114720243263614e-15,1.3070949588874184e-14,1716_240420
7,3.5,1.8185671960346994e-14,2.841511243804218e-15,1.5344159523027982e-14,1721_240420
8,4.0,1.8185672028761827e-14,1.1366045017976142e-15,1.7049067053834223e-14,1725_240420
9,4.5,1.818567214951077e-14,0.0,1.8167912696777525e-14,1735_240420
