,E,PS,PT,PG,SimID
0,0.1,1.7385181268974145e-12,1.729180383051774e-12,9.32594533589128e-15,9889_250420
1,0.5,1.7385180665526988e-12,1.6909804631703984e-12,4.752600682243162e-14,9897_250420
2,1.0,1.7385180665520642e-12,1.6434428597874982e-12,9.506393621180465e-14,9904_250420
3,1.5,1.7385179114737853e-12,1.5891140284565069e-12,1.4939284329353434e-13,9911_250420
4,2.0,1.7385180665517468e-12,1.5483676530226495e-12,1.9013979499150204e-13,9917_250420
5,2.5,1.7385179754351568e-12,1.494038885139588e-12,2.444687660349207e-13,9923_250420
6,3.0,1.7385179111063765e-12,1.4397101451349681e-12,2.987977638661492e-13,9929_250420
7,3.5,1.73851813285239e-12,1.412545982942567e-12,3.2596251669216694e-13,9933_250420
8,4.0,1.738518066483396e-12,1.358217239440153e-12,3.8029151248318134e-13,9938_250420
9,4.5,1.7385180160842243e-12,1.3038885120631682e-12,4.346205242440183e-13,9940_250420
10,5.0,1.738517975562457e-12,1.2495597949355159e-12,4.889495458822596e-13,9945_250420
11,5.5,1.7385179409388854e-12,1.1952310843954837e-12,5.432785734186968e-13,9949_250420
12,6.0,1.738517911106267e-12,1.1409023791634877e-12,5.976076057460867e-13,9954_250420
13,6.5,1.7385178889981856e-12,1.086573680623866e-12,6.51936645798014e-13,9957_250420
14,7.0,1.7385181328523006e-12,1.086573833032688e-12,6.519368896521289e-13,9960_250420
15,7.5,1.7385180982265103e-12,1.0322451208219905e-12,7.062659171863473e-13,9965_250420
16,8.0,1.7385180665515093e-12,9.77916412435224e-13,7.605949476713549e-13,9969_250420
17,8.5,1.7385180403952257e-12,9.235877089599636e-13,8.149239836750796e-13,9974_250420
18,9.0,1.7385180160841548e-12,8.692590080420774e-13,8.692530215240175e-13,9975_250420
19,9.5,1.7385179936168298e-12,8.149303095078889e-13,9.23582061216701e-13,9980_250420
20,10.0,1.7385179751272269e-12,7.606016141181617e-13,9.779111048871067e-13,9984_250420
