,E,PS,PT,PG,SimID
0,0.1,5.637072582397439e-13,5.605419098658391e-13,3.163807514677024e-15,6610_240420
1,0.5,5.637072709423485e-13,5.482934002525186e-13,1.5412375855516458e-14,6618_240420
2,1.0,5.637072709422786e-13,5.328795295626227e-13,3.082628856873104e-14,6625_240420
3,1.5,5.637072709422554e-13,5.174656588727735e-13,4.624020128199226e-14,6633_240420
4,2.0,5.637072709422444e-13,5.020517881829364e-13,6.165411399526568e-14,6639_240420
5,2.5,5.637072575476947e-13,4.844359244550501e-13,7.927000084446964e-14,6645_240420
6,3.0,5.637072709422326e-13,4.712240468032726e-13,9.248193942182273e-14,6652_240420
7,3.5,5.637072613065524e-13,4.536081868326164e-13,1.1009783002989622e-13,6659_240420
8,4.0,5.637072709422266e-13,4.403963054236145e-13,1.233097648483856e-13,6664_240420
9,4.5,5.637072633027389e-13,4.2278044747705415e-13,1.4092565745265152e-13,6666_240420
10,5.0,5.637072575297188e-13,4.051645913494854e-13,1.5854155192338517e-13,6671_240420
11,5.5,5.637072772921861e-13,3.9635667934606837e-13,1.6734952180772926e-13,6677_240420
12,6.0,5.63707270942221e-13,3.7874082266430477e-13,1.8496541570151781e-13,6683_240420
13,6.5,5.637072862690305e-13,3.699329066140513e-13,1.9377338115020412e-13,6688_240420
14,7.0,5.637072613032529e-13,3.435091123566697e-13,2.2019720655005693e-13,6694_240420
15,7.5,5.637072754524961e-13,3.347011947999196e-13,2.2900517082117704e-13,6699_240420
16,8.0,5.637072690534833e-13,3.1708533884258436e-13,2.466210646659178e-13,6703_240420
17,8.5,5.637072670297012e-13,2.9946948560952873e-13,2.642369628858893e-13,6708_240420
18,9.0,5.637072633027318e-13,2.818536316513659e-13,2.818528594026736e-13,6709_240420
19,9.5,5.637072601562276e-13,2.642377781982317e-13,2.9946875649992307e-13,6714_240420
20,10.0,5.637072575476735e-13,2.4662192517710714e-13,3.1708465413512254e-13,6718_240420
