,E,PS,PT,PG,SimID
0,0.1,5.415409401314306e-12,5.401527126237695e-12,1.3818880808644108e-14,11726_250420
1,0.5,5.415422583840547e-12,5.345349977164876e-12,7.002288382723348e-14,11738_250420
2,1.0,5.415422582273982e-12,5.275277368963181e-12,1.4009614075700892e-13,11749_250420
3,1.5,5.415422500908465e-12,5.2038825594667276e-12,2.1149145484059414e-13,11756_250420
4,2.0,5.4154225820749346e-12,5.135132155463634e-12,2.8024265755064356e-13,11766_250420
5,2.5,5.41542263545766e-12,5.0663817234066775e-12,3.4899383247694836e-13,11775_250420
6,3.0,5.415422500906444e-12,4.9923426180231286e-12,4.2303336728035687e-13,11781_250420
7,3.5,5.415409374538035e-12,4.928868688544384e-12,4.864828146444828e-13,11789_250420
8,4.0,5.415422582269457e-12,4.85484172902672e-12,5.60535691730528e-13,11798_250420
9,4.5,5.415422500689646e-12,4.7808026763900785e-12,6.345752795053416e-13,11805_250420
10,5.0,5.4154226354564595e-12,4.71734081135465e-12,6.980379880046904e-13,11813_250420
11,5.5,5.415409457101787e-12,4.653867502196848e-12,7.614873833825527e-13,11819_250420
12,6.0,5.4154224993448946e-12,4.569262733822255e-12,8.461171906023735e-13,11824_250420
13,6.5,5.415422599286795e-12,4.505800834562841e-12,9.095798642768094e-13,11832_250420
14,7.0,5.41540937453667e-12,4.442328002549612e-12,9.730292132592196e-13,11839_250420
15,7.5,5.415422499344686e-12,4.357722792441427e-12,1.0576591030439488e-12,11846_250420
16,8.0,5.415422582268707e-12,4.294260875783389e-12,1.1211217597005053e-12,11854_250420
17,8.5,5.415409321993155e-12,4.230788532807153e-12,1.1845710731574874e-12,11859_250420
18,9.0,5.415422499344562e-12,4.14618285106068e-12,1.269201015485608e-12,11865_250420
19,9.5,5.415422369455373e-12,4.06156677709153e-12,1.3538176505731328e-12,11867_250420
20,10.0,5.415422635455855e-12,4.019258987252393e-12,1.3961262990619712e-12,11874_250420
