,E,PS,PT,PG,SimID
0,0.1,1.6601720465654726e-10,1.6585507848012486e-10,1.5768572913578115e-13,872_240420
1,2.0,1.660057868951126e-10,1.6511415425065642e-10,8.758552943612669e-13,883_240420
2,4.0,1.660057744952233e-10,1.642225093395129e-10,1.767560738167737e-12,893_240420
3,6.0,1.660059115542839e-10,1.6341206918624823e-10,2.5783503824063e-12,899_240420
4,8.0,1.6600576472179048e-10,1.6243923462034575e-10,3.550986652126443e-12,908_240420
5,10.0,1.6600567602586678e-10,1.614664583220345e-10,4.5236810584163e-12,916_240420
6,12.0,1.660059082225061e-10,1.6081822359055279e-10,5.172435323197978e-12,921_240420
7,14.0,1.6600582352130114e-10,1.5984545116406537e-10,6.145133724206576e-12,930_240420
8,16.0,1.6600576357627623e-10,1.588727034226081e-10,7.117856881395223e-12,938_240420
9,18.0,1.6600590727046485e-10,1.5822438036716181e-10,7.766522643726207e-12,944_240420
10,20.0,1.6600567269758037e-10,1.5692723747193145e-10,9.063332207126473e-12,951_240420
11,22.0,1.6600580259229236e-10,1.5627890009665023e-10,9.711984169980853e-12,959_240420
12,24.0,1.660059063187882e-10,1.5563053717386393e-10,1.0360609964619054e-11,963_240420
13,26.0,1.660058614434842e-10,1.5465780450887103e-10,1.1333348191528625e-11,972_240420
14,28.0,1.6600582257681138e-10,1.5368507793243866e-10,1.2306092427069339e-11,980_240420
15,30.0,1.6600590631856913e-10,1.530366948874309e-10,1.295469823696947e-11,986_240420
16,32.0,1.6600576072150192e-10,1.5173964065949785e-10,1.4251596776186997e-11,993_240420
17,34.0,1.6600594057649527e-10,1.5141557470551423e-10,1.457603766525152e-11,1002_240420
18,36.0,1.6600590631842316e-10,1.50442852601071e-10,1.5548786509393e-11,1007_240420
19,38.0,1.6600578446484012e-10,1.4914582198012978e-10,1.684570879209469e-11,1014_240420
20,40.0,1.6600602098801816e-10,1.4914603448142258e-10,1.684594531527273e-11,1021_240420
