,E,PS,PT,PG,SimID
0,0.1,8.210967420939955e-14,8.114745146475816e-14,9.621562899837e-16,3278_240420
1,0.5,8.210967420799654e-14,7.729856048487174e-14,4.8110504191458615e-15,3286_240420
2,1.0,8.210967420939183e-14,7.248744676297873e-14,9.622168083747618e-15,3293_240420
3,1.5,8.21096746263654e-14,6.799707429995885e-14,1.4112544986380577e-14,3299_240420
4,2.0,8.210967420939135e-14,6.286521931656525e-14,1.9244403410160094e-14,3305_240420
5,2.5,8.210967396244944e-14,5.773336450484726e-14,2.437626200397175e-14,3311_240420
6,3.0,8.210967462513965e-14,5.3884473972747893e-14,2.8225156797227142e-14,3316_240420
7,3.5,8.210967438985715e-14,4.875261916897769e-14,3.335701540269822e-14,3321_240420
8,4.0,8.210967420768162e-14,4.362076442283086e-14,3.8488874061276256e-14,3326_240420
9,4.5,8.210967405738399e-14,3.848890971439874e-14,4.36207327517322e-14,3331_240420
10,5.0,8.210967396244926e-14,3.3357055047245015e-14,4.8752591497551045e-14,3336_240420
11,5.5,8.210967432144377e-14,2.950816420926885e-14,5.2601485987110734e-14,3342_240420
12,6.0,8.210967462636501e-14,2.5659273320739068e-14,5.645038042259715e-14,3346_240420
13,6.5,8.21096745079913e-14,2.0527418626997824e-14,6.1582239144977e-14,3348_240420
14,7.0,8.210967438985701e-14,1.539556394809819e-14,6.671409786759629e-14,3352_240420
15,7.5,8.21096742944289e-14,1.0263709286803613e-14,7.184595661292175e-14,3355_240420
16,8.0,8.210967420939106e-14,5.131854638086941e-15,7.697781536863749e-14,3359_240420
17,8.5,8.210967442930796e-14,1.2829636629579369e-15,8.082670971911957e-14,3365_240420
18,9.0,8.210967521724236e-14,0.0,8.20294899228556e-14,3375_240420
