,E,PS,PT,PG,SimID
0,0.1,3.4770362598024462e-12,3.467698515940672e-12,9.31408912064825e-15,10473_250420
1,0.5,3.4770361345766234e-12,3.429498531174209e-12,4.7514085726081594e-14,10482_250420
2,1.0,3.4770361331053975e-12,3.3819609263407968e-12,9.505201364486324e-14,10490_250420
3,1.5,3.477035822948437e-12,3.3276319399311213e-12,1.4938076564791133e-13,10498_250420
4,2.0,3.4770361329744255e-12,3.2868857194523867e-12,1.9012787229390625e-13,10505_250420
5,2.5,3.477035951125684e-12,3.2325568608121593e-12,2.444567526051735e-13,10512_250420
6,3.0,3.4770358229475705e-12,3.1782280569130137e-12,2.987856865870687e-13,10519_250420
7,3.5,3.4770362657051392e-12,3.1510641157952824e-12,3.2595066042464147e-13,10524_250420
8,4.0,3.4770361331034935e-12,3.096735306045299e-12,3.802795899830041e-13,10530_250420
9,4.5,3.477036032168734e-12,3.0424065281476425e-12,4.346085512082536e-13,10533_250420
10,5.0,3.4770359511251716e-12,2.988077770498194e-12,4.889375323246996e-13,10539_250420
11,5.5,3.477035881878008e-12,2.933749025334569e-12,5.432665252375446e-13,10544_250420
12,6.0,3.4770358221038415e-12,2.8794202901797437e-12,5.97595527623387e-13,10550_250420
13,6.5,3.477035777996571e-12,2.825091569622214e-12,6.519245456761248e-13,10554_250420
14,7.0,3.47703626570478e-12,2.825091965885134e-12,6.519250333843339e-13,10558_250420
15,7.5,3.4770361963568313e-12,2.77076321897185e-12,7.062540261963937e-13,10564_250420
16,8.0,3.477036133103178e-12,2.716434478986858e-12,7.605830251027491e-13,10569_250420
17,8.5,3.4770360806661497e-12,2.662105749260021e-12,8.149120348257292e-13,10575_250420
18,9.0,3.4770360321684486e-12,2.6077770241263364e-12,8.692410484880366e-13,10577_250420
19,9.5,3.477035987233794e-12,2.5534483031248174e-12,9.235700657133908e-13,10583_250420
20,10.0,3.4770359509985597e-12,2.4991195897802148e-12,9.778990916381647e-13,10588_250420
