,E,PS,PT,PG,SimID
0,0.1,1.923537960677883e-09,1.9216595056381586e-09,1.8411130137997158e-12,28683_250420
1,0.5,1.9233822046862676e-09,1.9215039017520037e-09,1.6853570221844546e-12,28693_250420
2,1.0,1.9231746472498357e-09,1.919418446766926e-09,1.4777995857524456e-12,28703_250420
3,1.5,1.9232900242804963e-09,1.9190640452232394e-09,3.9412910441551106e-12,28715_250420
4,2.0,1.9232896338783944e-09,1.9176549962791413e-09,5.3497692986983284e-12,28725_250420
5,2.5,1.923289385783998e-09,1.9162460896934804e-09,6.758389860947444e-12,28737_250420
6,3.0,1.923291618608318e-09,1.9150744302963926e-09,7.934679899138371e-12,28750_250420
7,3.5,1.9232932557034406e-09,1.913902175353326e-09,9.110374208132077e-12,28760_250420
8,4.0,1.9232926331001172e-09,1.912492894193549e-09,1.0518620261453837e-11,28772_250420
9,4.5,1.9232921642591004e-09,1.911083766732065e-09,1.192702007708242e-11,28783_250420
10,5.0,1.923291806121481e-09,1.909674749876969e-09,1.3335530596108079e-11,28795_250420
11,5.5,1.923291473577317e-09,1.9082657589399943e-09,1.4744066708589208e-11,28802_250420
12,6.0,1.9232887363524384e-09,1.9063848314430906e-09,1.6619821025904108e-11,28812_250420
13,6.5,1.923295472580921e-09,1.90639150846644e-09,1.662655725438679e-11,28822_250420
14,7.0,1.9232929145635457e-09,1.904510757194761e-09,1.8502490779205475e-11,28831_250420
15,7.5,1.9232945175858405e-09,1.9035732359113763e-09,1.9443339572596577e-11,28842_250420
16,8.0,1.9232886426909277e-09,1.9007501039093934e-09,2.2255201990974605e-11,28850_250420
17,8.5,1.9232938097415603e-09,1.9007552104086515e-09,2.2260369041607067e-11,28858_250420
18,9.0,1.9232918402033e-09,1.898875049263219e-09,2.4136891045540398e-11,28868_250420
19,9.5,1.9232932556140484e-09,1.897937338669918e-09,2.507755222738585e-11,28879_250420
20,10.0,1.923294457877186e-09,1.8969994164608964e-09,2.601800026161998e-11,28888_250420
