,E,PS,PT,PG,SimID
0,0.1,7.046340861467765e-13,7.015375496353893e-13,3.0946213614079486e-15,6967_240420
1,0.5,7.046340726845881e-13,6.888073308176491e-13,1.5824848309743635e-14,6977_240420
2,1.0,7.046340726369512e-13,6.729805889052131e-13,3.1651633637353023e-14,6986_240420
3,1.5,7.046340815763254e-13,6.578419745966475e-13,4.6790306848701745e-14,6994_240420
4,2.0,7.046340726844228e-13,6.413271052166817e-13,6.330520443531691e-14,7002_240420
5,2.5,7.046340866600013e-13,6.275647334315636e-13,7.706764047632689e-14,7008_240420
6,3.0,7.046340816015538e-13,6.110498676388475e-13,9.35825418963971e-14,7015_240420
7,3.5,7.046340766531481e-13,5.945350021760937e-13,1.1009744342650924e-13,7020_240420
8,4.0,7.046340726843953e-13,5.78020137748918e-13,1.2661234593627412e-13,7027_240420
9,4.5,7.046340697500223e-13,5.61505274332049e-13,1.4312724948041884e-13,7033_240420
10,5.0,7.04634088677728e-13,5.50495381779475e-13,1.5413720606046968e-13,7038_240420
11,5.5,7.046340815882906e-13,5.339805149536265e-13,1.7065210544955012e-13,7045_240420
12,6.0,7.046340816015359e-13,5.17465653676128e-13,1.8716701194131317e-13,7051_240420
13,6.5,7.046340953500661e-13,5.064557560328601e-13,1.9817696334218852e-13,7056_240420
14,7.0,7.046340766531324e-13,4.844359276990285e-13,2.2019681994994515e-13,7060_240420
15,7.5,7.04634088677721e-13,4.734260283303438e-13,2.312067696268789e-13,7066_240420
16,8.0,7.046340726843814e-13,4.514062028134318e-13,2.5322662893822966e-13,7072_240420
17,8.5,7.046340837870735e-13,4.40396302366921e-13,2.642365776932669e-13,7075_240420
18,9.0,7.046340697500096e-13,4.1837647891406817e-13,2.862564389608933e-13,7080_240420
19,9.5,7.046340799319548e-13,4.0736657746066134e-13,2.9726638679518364e-13,7086_240420
20,10.0,7.046340886777167e-13,3.9635667488121566e-13,3.0827633319329074e-13,7090_240420
