,E,PS,PT,PG,SimID
0,0.1,3.1293325025464083e-12,3.119782537633852e-12,9.528552587728197e-15,10360_250420
1,0.5,3.1293323558927835e-12,3.080436537831959e-12,4.8874531420296895e-14,10366_250420
2,1.0,3.1293323560142736e-12,3.0315407198888274e-12,9.777068748579485e-14,10371_250420
3,1.5,3.1293323560135813e-12,2.9826449018254445e-12,1.4666684342911018e-13,10377_250420
4,2.0,3.1293323558700376e-12,2.93374908362816e-12,1.9556299922957425e-13,10381_250420
5,2.5,3.1293323560130244e-12,2.8848532656995068e-12,2.444591553165689e-13,10387_250420
6,3.0,3.1293323559208866e-12,2.8359574475533037e-12,2.9335531116843873e-13,10392_250420
7,3.5,3.1293323560127865e-12,2.787061629573888e-12,3.4225146720434625e-13,10398_250420
8,4.0,3.1293323559244183e-12,2.738165811433866e-12,3.91147623059986e-13,10401_250420
9,4.5,3.1293323560126544e-12,2.689269993448375e-12,4.400437790922296e-13,10407_250420
10,5.0,3.129332356012608e-12,2.6403741753856378e-12,4.88939935036191e-13,10412_250420
11,5.5,3.1293323560125676e-12,2.5914783573229076e-12,5.378360909801583e-13,10418_250420
12,6.0,3.1293323560125377e-12,2.5425825392601867e-12,5.86732246924136e-13,10422_250420
13,6.5,3.1293323560125122e-12,2.4936867211974707e-12,6.356284028681183e-13,10428_250420
14,7.0,3.1293323560124876e-12,2.444790903134756e-12,6.845245588121016e-13,10433_250420
15,7.5,3.1293323558888633e-12,2.395895084977411e-12,7.33420714632485e-13,10439_250420
16,8.0,3.1293323560124525e-12,2.346999267009339e-12,7.82316870700082e-13,10441_250420
17,8.5,3.1293323559133737e-12,2.2981034488738837e-12,8.312130265450109e-13,10447_250420
18,9.0,3.1293323560124226e-12,2.249207630883929e-12,8.801091825880671e-13,10452_250420
19,9.5,3.129332662781332e-12,2.2492078513740825e-12,8.801094893569769e-13,10457_250420
20,10.0,3.1293323553514725e-12,2.1514159943041375e-12,9.779014938151326e-13,10461_250420
