,E,PS,PT,PG,SimID
0,0.1,3.3710221467268e-13,3.3500355586551366e-13,2.0979932393634624e-15,5594_240420
1,0.5,3.371023545623805e-13,3.265679059823061e-13,1.0533935290202611e-14,5599_240420
2,1.0,3.371023537171255e-13,3.160334566098052e-13,2.1068399582759808e-14,5603_240420
3,1.5,3.3710235456235954e-13,3.0549900882213835e-13,3.160286556580602e-14,5608_240420
4,2.0,3.371023545623571e-13,2.949645602420625e-13,4.2137330703615787e-14,5611_240420
5,2.5,3.3710235455532467e-13,2.844301116560552e-13,5.267179583439554e-14,5616_240420
6,3.0,3.3710235456235465e-13,2.7389566308191317e-13,6.320626097923769e-14,5620_240420
7,3.5,3.3710235456235384e-13,2.633612145018389e-13,7.374072611704908e-14,5625_240420
8,4.0,3.371023545623534e-13,2.52826765921765e-13,8.42751912548608e-14,5627_240420
9,4.5,3.37102353426443e-13,2.4229231652525594e-13,9.480965525676266e-14,5632_240420
10,5.0,3.371023545623526e-13,2.317578687616174e-13,1.0534412153048443e-13,5636_240420
11,5.5,3.371023545623522e-13,2.2122342018154363e-13,1.1587858666829622e-13,5641_240420
12,6.0,3.371023545623521e-13,2.106889716014701e-13,1.264130518061083e-13,5644_240420
13,6.5,3.371023545623518e-13,2.001545230213964e-13,1.3694751694392022e-13,5649_240420
14,7.0,3.3710235455598403e-13,1.8962007443774101e-13,1.4748198207536462e-13,5653_240420
15,7.5,3.3710235456235146e-13,1.7908562586124923e-13,1.5801644721954424e-13,5658_240420
16,8.0,3.3710235456235136e-13,1.6855117728117568e-13,1.6855091235735632e-13,5659_240420
17,8.5,3.3710235456235126e-13,1.5801672870110216e-13,1.790853774951684e-13,5664_240420
18,9.0,3.3710235456235126e-13,1.4748228012102867e-13,1.896198426329806e-13,5668_240420
19,9.5,3.371023545553201e-13,1.369478315380988e-13,2.001543077637616e-13,5673_240420
20,10.0,3.3710235456235096e-13,1.264133829608816e-13,2.106887729086047e-13,5676_240420
