,E,PS,PT,PG,SimID
0,0.1,9.207393182989359e-10,9.198401588084096e-10,8.796936149636624e-13,26202_250420
1,0.5,9.206581601760371e-10,9.188599997069433e-10,7.985354920649746e-13,26212_250420
2,1.0,9.206558237933896e-10,9.187452831434277e-10,1.8077749430141684e-12,26225_250420
3,1.5,9.206562867151711e-10,9.178466666995609e-10,2.707416383548341e-12,26238_250420
4,2.0,9.206555784542379e-10,9.168344981725675e-10,3.718283956212026e-12,26250_250420
5,2.5,9.206558911770882e-10,9.159357315787682e-10,4.61777519781488e-12,26262_250420
6,3.0,9.206561211133459e-10,9.150368820928787e-10,5.51718365282518e-12,26274_250420
7,3.5,9.206562652125024e-10,9.141379469285272e-10,6.4165062707344024e-12,26286_250420
8,4.0,9.206554496543276e-10,9.130132901601267e-10,7.53966386100048e-12,26297_250420
9,4.5,9.206556458737653e-10,9.121144069716161e-10,8.439038599190838e-12,26308_250420
10,5.0,9.206558114310266e-10,9.112154930520952e-10,9.338382675204832e-12,26319_250420
11,5.5,9.206559218101924e-10,9.103165242508005e-10,1.0237671573123067e-11,26330_250420
12,6.0,9.206560413771539e-10,9.094175643095617e-10,1.1136969658837431e-11,26341_250420
13,6.5,9.206549713466778e-10,9.080678916602974e-10,1.2484667406490188e-11,26350_250420
14,7.0,9.206551277123021e-10,9.071689686149539e-10,1.3384002290867136e-11,26360_250420
15,7.5,9.206552718108946e-10,9.062700331888494e-10,1.4283324908212422e-11,26366_250420
16,8.0,9.206553760594407e-10,9.053710582928289e-10,1.5182607675511133e-11,26376_250420
17,8.5,9.206555017576778e-10,9.044721042658435e-10,1.608191189250087e-11,26385_250420
18,9.0,9.206555753480124e-10,9.035730988522973e-10,1.6981164001588176e-11,26395_250420
19,9.5,9.206556673245471e-10,9.026741113221146e-10,1.7880434496875564e-11,26403_250420
20,10.0,9.206557470384695e-10,9.017751116011572e-10,1.8779692729550665e-11,26413_250420
