,E,PS,PT,PG,SimID
0,0.1,9.474193155999843e-14,9.377045667583829e-14,9.713978742339093e-16,3485_240420
1,0.5,9.474193177796592e-14,8.993081805486609e-14,4.811040073414256e-15,3493_240420
2,1.0,9.474193178006746e-14,8.511970433365436e-14,9.622157738722256e-15,3500_240420
3,1.5,9.474193119925388e-14,7.993850444937046e-14,1.480336079520795e-14,3505_240420
4,2.0,9.474193178006694e-14,7.549747688724084e-14,1.9244393065134673e-14,3511_240420
5,2.5,9.474193212460552e-14,7.105644909345413e-14,2.368542509878691e-14,3513_240420
6,3.0,9.474193120102568e-14,6.513507770070515e-14,2.960679976069198e-14,3517_240420
7,3.5,9.474193153686556e-14,6.069404989080449e-14,3.4047831785645505e-14,3523_240420
8,4.0,9.474193178006667e-14,5.6253021994414586e-14,3.848886371796027e-14,3528_240420
9,4.5,9.474193120102561e-14,5.0331650950544856e-14,4.44102387244041e-14,3533_240420
10,5.0,9.474193212312126e-14,4.737096606156063e-14,4.7370927439242184e-14,3534_240420
11,5.5,9.474193162451922e-14,4.144959508572716e-14,5.329230252612504e-14,3538_240420
12,6.0,9.47419311994195e-14,3.552822419978231e-14,5.92136776865102e-14,3541_240420
13,6.5,9.474193190709392e-14,3.256753909306354e-14,6.217436618692705e-14,3546_240420
14,7.0,9.474193153647296e-14,2.664616824463302e-14,6.809574140179098e-14,3551_240420
15,7.5,9.474193212460524e-14,2.368548303115131e-14,7.10564297826657e-14,3553_240420
16,8.0,9.474193177694819e-14,1.7764112208177786e-14,7.697780502049353e-14,3557_240420
17,8.5,9.47419314856159e-14,1.1842741435701988e-14,8.289918031464613e-14,3560_240420
18,9.0,9.474193120102543e-14,5.9213707000640895e-15,8.882055561554054e-14,3564_240420
19,9.5,9.47419316820587e-14,2.9606853650643344e-15,9.178124388931626e-14,3569_240420
20,10.0,9.474193228032927e-14,7.401713459400724e-16,9.400176033214366e-14,3576_240420
