,E,PS,PT,PG,SimID
0,0.1,3.1302361533516304e-13,3.1092201635525165e-13,2.1011106635912236e-15,5451_240420
1,0.5,3.1302361473781177e-13,3.0247740896783666e-13,1.0545730139045335e-14,5462_240420
2,1.0,3.130236147511627e-13,2.9193120321031283e-13,2.1091952505764062e-14,5472_240420
3,1.5,3.13023614190822e-13,2.812321533745666e-13,3.1791018101013894e-14,5479_240420
4,2.0,3.1302361475115596e-13,2.708387916694572e-13,4.218439721249295e-14,5488_240420
5,2.5,3.130236152060194e-13,2.6044542983938337e-13,5.2577776218501506e-14,5496_240420
6,3.0,3.1302361418110826e-13,2.4944069255057064e-13,6.358252895362627e-14,5502_240420
7,3.5,3.1302348538422826e-13,2.3965860599729977e-13,7.336440349900048e-14,5508_240420
8,4.0,3.130236147511527e-13,2.2865396858775603e-13,8.436928662596086e-14,5516_240420
9,4.5,3.1302361418110664e-13,2.1764923173530071e-13,9.53740398159508e-14,5523_240420
10,5.0,3.1302361520502396e-13,2.0786724447208622e-13,1.0515604418212233e-13,5530_240420
11,5.5,3.130234859744102e-13,1.9808517471818146e-13,1.1493791829376276e-13,5537_240420
12,6.0,3.1302361417561496e-13,1.858577709167714e-13,1.2716555067278524e-13,5542_240420
13,6.5,3.1302361495075574e-13,1.7607578340980011e-13,1.3694755479018022e-13,5546_240420
14,7.0,3.130234853754365e-13,1.6629372660570062e-13,1.4672942855711518e-13,5551_240420
15,7.5,3.130234862876571e-13,1.5651174314382856e-13,1.5651143281159e-13,5552_240420
16,8.0,3.1302361475115106e-13,1.4428432242435868e-13,1.687390654529017e-13,5559_240420
17,8.5,3.1302348765287065e-13,1.369477758481309e-13,1.7607544086131192e-13,5563_240420
18,9.0,3.130236141811054e-13,1.2227484928949428e-13,1.9074857240292794e-13,5569_240420
19,9.5,3.130236146587359e-13,1.1249286151798322e-13,2.0053057622281264e-13,5575_240420
20,10.0,3.1302361448109164e-13,1.027108735016082e-13,2.103125793874226e-13,5581_240420
