,E,PS,PT,PG,SimID
0,0.1,6.774514816219838e-11,6.767899079094624e-11,6.355597517431528e-14,18808_250420
1,0.5,6.774521758301152e-11,6.744750910730493e-11,2.9518509555206135e-13,18819_250420
2,1.0,6.774521728836617e-11,6.714980033954265e-11,5.929044146326214e-13,18829_250420
3,1.5,6.774519162906567e-11,6.681898783726203e-11,9.236783261386791e-13,18838_250420
4,2.0,6.774521658214998e-11,6.655438269691687e-11,1.1883429358682552e-12,18847_250420
5,2.5,6.774517106995398e-11,6.615739362300193e-11,1.5852569086401209e-12,18854_250420
6,3.0,6.77451911549723e-11,6.589278358432852e-11,1.849916650303708e-12,18862_250420
7,3.5,6.774520567486813e-11,6.56281679975285e-11,2.1145708268447816e-12,18867_250420
8,4.0,6.774521650344808e-11,6.536354873574873e-11,2.3792213120699917e-12,18875_250420
9,4.5,6.774515718078539e-11,6.483423245817352e-11,2.908441302697815e-12,18883_250420
10,5.0,6.77451706776904e-11,6.456961580217367e-11,3.1730944562480893e-12,18889_250420
11,5.5,6.774518158510435e-11,6.430499658273577e-11,3.437745020307282e-12,18897_250420
12,6.0,6.774519100123411e-11,6.404037586835412e-11,3.702394093082311e-12,18904_250420
13,6.5,6.774519876966458e-11,6.377575352925454e-11,3.967041518158024e-12,18912_250420
14,7.0,6.774520543948861e-11,6.351113009952057e-11,4.231687844627321e-12,18916_250420
15,7.5,6.774517067760748e-11,6.29818383643382e-11,4.760932396036691e-12,18923_250420
16,8.0,6.774521634649429e-11,6.298188082213141e-11,4.760978064923506e-12,18930_250420
17,8.5,6.774518503751157e-11,6.245259245645598e-11,5.290226069231299e-12,18936_250420
18,9.0,6.774519092276338e-11,6.218796822988044e-11,5.554871611128361e-12,18944_250420
19,9.5,6.774519649385273e-11,6.192334367016226e-11,5.819516838862964e-12,18951_250420
20,10.0,6.774517067756603e-11,6.139406092654421e-11,6.348770335866788e-12,18956_250420
