,E,PS,PT,PG,SimID
0,0.1,4.525182968591322e-14,4.458896108699848e-14,6.628422399180527e-16,2607_240420
1,0.5,4.5251829892295724e-14,4.207006060299368e-14,3.1817446112378406e-15,2614_240420
2,1.0,4.5251830011937846e-14,3.888829141650909e-14,6.363515886590227e-15,2620_240420
3,1.5,4.525182971997476e-14,3.535299196873028e-14,9.89881687874965e-15,2625_240420
4,2.0,4.5251830011937745e-14,3.2524752821080256e-14,1.2727058198010642e-14,2630_240420
5,2.5,4.52518298379653e-14,2.898945348994652e-14,1.626235930816071e-14,2636_240420
6,3.0,4.52518296111912e-14,2.545415415629505e-14,1.9797660365509117e-14,2640_240420
7,3.5,4.525182988275931e-14,2.2625914941379655e-14,2.262590166437524e-14,2641_240420
8,4.0,4.5251830011319846e-14,1.9797675629952434e-14,2.5454142820233784e-14,2645_240420
9,4.5,4.5251829719445445e-14,1.5555316466059373e-14,2.96965040693064e-14,2650_240420
10,5.0,4.5251829837965277e-14,1.2727077141927734e-14,3.252474521512424e-14,2655_240420
11,5.5,4.5251829929880895e-14,9.898837797161445e-15,3.5352986334337863e-14,2660_240420
12,6.0,4.52518297208971e-14,5.6564787151121376e-15,3.9595347666301084e-14,2663_240420
13,6.5,4.525182980633387e-14,2.828239362895867e-15,4.2423588779035865e-14,2667_240420
14,7.0,4.525183013229573e-14,1.4141196916342416e-15,4.383770961864672e-14,2672_240420
15,7.5,4.525183041358131e-14,0.0,4.520763914752978e-14,2682_240420
