,E,PS,PT,PG,SimID
0,0.1,4.2494721485224674e-10,4.245322273377426e-10,3.96618800805253e-13,24855_250420
1,0.5,4.2491839237382574e-10,4.2398473379683247e-10,8.865531601793016e-13,24867_250420
2,1.0,4.249182862193731e-10,4.230509695318856e-10,1.820209313757618e-12,24878_250420
3,1.5,4.249177131092684e-10,4.2201300217981054e-10,2.8571498792430053e-12,24888_250420
4,2.0,4.249182310200825e-10,4.2118359813025754e-10,3.687678730529105e-12,24898_250420
5,2.5,4.249178928185401e-10,4.2014586570192564e-10,4.724854204576755e-12,24909_250420
6,3.0,4.2491767913834335e-10,4.191082577438738e-10,5.762154199969991e-12,24918_250420
7,3.5,4.2491797630341283e-10,4.18278632923672e-10,6.592462305511528e-12,24924_250420
8,4.0,4.249182055422625e-10,4.1744894021046496e-10,7.422702484833286e-12,24933_250420
9,4.5,4.2491838666796546e-10,4.1661919942835674e-10,8.252894551008263e-12,24941_250420
10,5.0,4.24917871587336e-10,4.153738178309798e-10,9.497395881086836e-12,24951_250420
11,5.5,4.249186328908188e-10,4.1495960243244025e-10,9.913162654805641e-12,24958_250420
12,6.0,4.2491766356744566e-10,4.132988212042733e-10,1.1572215212376558e-11,24966_250420
13,6.5,4.2491782064240824e-10,4.124690563657752e-10,1.2402383227811135e-11,24975_250420
14,7.0,4.2491796073413383e-10,4.1163927446119214e-10,1.3232534260008776e-11,24980_250420
15,7.5,4.249180810151396e-10,4.108094728564338e-10,1.4062665481486575e-11,24989_250420
16,8.0,4.24918197047093e-10,4.0997966668215617e-10,1.4892792453912016e-11,24997_250420
17,8.5,4.249182918559482e-10,4.091498396191064e-10,1.5722898203239182e-11,25006_250420
18,9.0,4.2491836965279564e-10,4.083199958382333e-10,1.6552986940558658e-11,25013_250420
19,9.5,4.249180979961332e-10,4.070748575529362e-10,1.779773169460425e-11,25023_250420
20,10.0,4.2491786450818836e-10,4.0582975731348456e-10,1.904251461736743e-11,25032_250420
