,E,PS,PT,PG,SimID
0,0.1,1.1900514897530518e-12,1.1833690717197706e-12,6.678399724884528e-15,2004_240420
1,2.0,1.190051479776177e-12,1.055240960582782e-12,1.3480692711663778e-13,2012_240420
2,4.0,1.1900514797761253e-12,9.204304413893469e-13,2.6961790520965495e-13,2019_240420
3,6.0,1.1900514938103436e-12,7.902685701084313e-13,3.9978024291993983e-13,2026_240420
4,8.0,1.1900514797760997e-12,6.508094030025545e-13,5.392398613957672e-13,2032_240420
5,10.0,1.190051487902938e-12,5.206475259575354e-13,6.694021931986719e-13,2036_240420
6,12.0,1.1900514938103273e-12,3.9048564640651365e-13,7.995645227821277e-13,2042_240420
7,14.0,1.1900514499806416e-12,2.2313464687137032e-13,9.669160379645278e-13,2046_240420
8,16.0,1.1900514797760871e-12,1.1156732622900818e-13,1.0784837737680302e-12,2051_240420
9,18.0,1.1900515347003455e-12,3.7189110459385796e-14,1.1528622993643266e-12,2056_240420
10,20.0,1.1900505859872271e-12,0.0,1.1888884223829765e-12,2066_240420
