,E,PS,PT,PG,SimID
0,0.1,2.4339252957546373e-12,2.4244177750680956e-12,9.490896864254614e-15,10105_250420
1,0.5,2.4339252931744877e-12,2.3863876897921734e-12,4.752123779611105e-14,10113_250420
2,1.0,2.4339252930978055e-12,2.3388500863361726e-12,9.505916710943609e-14,10120_250420
3,1.5,2.4339252930949855e-12,2.291312482952701e-12,1.4259709649662365e-13,10128_250420
4,2.0,2.433925293172623e-12,2.243774879643512e-12,1.9013502596426868e-13,10134_250420
5,2.5,2.433925113701176e-12,2.1867295943409005e-12,2.4718036176083084e-13,10141_250420
6,3.0,2.4339252931724165e-12,2.148699672878774e-12,2.852108847440771e-13,10148_250420
7,3.5,2.43392516578762e-12,2.0916544393487358e-12,3.4225627262728994e-13,10154_250420
8,4.0,2.4339252931723135e-12,2.0536244661141395e-12,3.802867435239893e-13,10159_250420
9,4.5,2.4339253937299367e-12,2.0155944666826037e-12,4.1831718759361855e-13,10165_250420
10,5.0,2.433925105368516e-12,1.9395340683405364e-12,4.943775862562099e-13,10171_250420
11,5.5,2.433925212717459e-12,1.9015040724355146e-12,5.324080371171586e-13,10176_250420
12,6.0,2.4339252931722097e-12,1.863474052584973e-12,5.704384610839156e-13,10182_250420
13,6.5,2.4339253633034768e-12,1.8254440224776075e-12,6.084688747271887e-13,10184_250420
14,7.0,2.43392516578744e-12,1.7493837129097225e-12,6.845293642351637e-13,10189_250420
15,7.5,2.433925232737488e-12,1.711353679268546e-12,7.225597746972176e-13,10195_250420
16,8.0,2.4339252931721564e-12,1.6733236390558575e-12,7.605901786438924e-13,10199_250420
17,8.5,2.4339251322756984e-12,1.5972633680559271e-12,8.366507047714461e-13,10204_250420
18,9.0,2.433925393215766e-12,1.5972635392978464e-12,8.366509657115139e-13,10209_250420
19,9.5,2.4339252457275907e-12,1.5212032785797442e-12,9.127115052473506e-13,10212_250420
20,10.0,2.433925113700796e-12,1.4451430362598476e-12,9.887720602445677e-13,10217_250420
