,E,PS,PT,PG,SimID
0,0.1,1.9758361563224564e-11,1.971977101329639e-11,1.8988278672823174e-14,14620_250420
1,0.5,1.9758356557818515e-11,1.9657056389919544e-11,1.0098946726417615e-13,14632_250420
2,1.0,1.9758354268886766e-11,1.9550930139599136e-11,2.071128411525996e-13,14644_250420
3,1.5,1.975835507820299e-11,1.944963078010607e-11,3.0841541952444133e-13,14650_250420
4,2.0,1.975835424096024e-11,1.934350598297133e-11,4.145402451018595e-13,14661_250420
5,2.5,1.9758357497173782e-11,1.9256680451347104e-11,5.013735890773609e-13,14670_250420
6,3.0,1.975835505029764e-11,1.914090645497584e-11,6.171445925504957e-13,14675_250420
7,3.5,1.975835322685797e-11,1.9025133087580038e-11,7.329162194601021e-13,14684_250420
8,4.0,1.9758356519302892e-11,1.894795517769086e-11,8.101018121378752e-13,14693_250420
9,4.5,1.9758355049106034e-11,1.883218215617919e-11,9.258737922902954e-13,14699_250420
10,5.0,1.975835748786143e-11,1.875500339668097e-11,1.0030585312785441e-12,14707_250420
11,5.5,1.975835609241766e-11,1.8639230454370567e-11,1.118830586184051e-12,14716_250420
12,6.0,1.97583550492774e-11,1.8523457858697564e-11,1.2346029933930654e-12,14720_250420
13,6.5,1.9758354110584055e-11,1.840768537255585e-11,1.3503755050489992e-12,14729_250420
14,7.0,1.975835322564557e-11,1.8291912947179686e-11,1.4661480704597893e-12,14737_250420
15,7.5,1.9758355050272863e-11,1.8214733561970297e-11,1.5433321953199356e-12,14743_250420
16,8.0,1.9758356520361357e-11,1.8137553837050465e-11,1.620515965641281e-12,14751_250420
17,8.5,1.97583579158206e-11,1.8060374032429767e-11,1.6976996613333723e-12,14758_250420
18,9.0,1.9758355050270088e-11,1.7906009264307266e-11,1.852061396248564e-12,14763_250420
19,9.5,1.975835436945577e-11,1.7790237039685762e-11,1.9678341657835234e-12,14772_250420
20,10.0,1.9758357487849234e-11,1.7751649305489548e-11,2.0064284342934124e-12,14779_250420
