,E,PS,PT,PG,SimID
0,0.1,8.710199764270265e-11,8.70169370981297e-11,8.280768795751159e-14,19112_250420
1,0.5,8.710099496932154e-11,8.68032864904225e-11,2.944618815234911e-13,19123_250420
2,1.0,8.710099385851564e-11,8.650557690831094e-11,5.921803844434877e-13,19133_250420
3,1.5,8.710095098121804e-11,8.616529623434948e-11,9.323884942612267e-13,19143_250420
4,2.0,8.710099284950085e-11,8.591015896288658e-11,1.1876186028805225e-12,19152_250420
5,2.5,8.710096762742784e-11,8.556989593085197e-11,1.5278443679228462e-12,19161_250420
6,3.0,8.7100950476523e-11,8.522964099362896e-11,1.8680782041333416e-12,19170_250420
7,3.5,8.710097479027928e-11,8.497448614793847e-11,2.1232907582261145e-12,19180_250420
8,4.0,8.710099264740055e-11,8.47193248796982e-11,2.3784968556838797e-12,19188_250420
9,4.5,8.710097872483035e-11,8.43790731396794e-11,2.7187339202290015e-12,19193_250420
10,5.0,8.710096762702491e-11,8.403882423388732e-11,3.058973809538897e-12,19201_250420
11,5.5,8.710095874484681e-11,8.369857754387623e-11,3.399215914476129e-12,19208_250420
12,6.0,8.710095017377343e-11,8.335833122099409e-11,3.739458330518073e-12,19216_250420
13,6.5,8.710094442245586e-11,8.301808765265325e-11,4.07970356631583e-12,19222_250420
14,7.0,8.710097458838724e-11,8.284799731356365e-11,4.2498592258048736e-12,19231_250420
15,7.5,8.710093372841336e-11,8.233760141514075e-11,4.760194846503993e-12,19238_250420
16,8.0,8.710099244554767e-11,8.233765692118178e-11,4.7602535636382996e-12,19245_250420
17,8.5,8.710098527636134e-11,8.199741192032454e-11,5.100497381567285e-12,19253_250420
18,9.0,8.710097842219955e-11,8.165716727081207e-11,5.440741514520835e-12,19257_250420
19,9.5,8.710091869646112e-11,8.09766353506162e-11,6.121183763013049e-12,19264_250420
20,10.0,8.71009674252176e-11,8.097668065313199e-11,6.121232491769524e-12,19271_250420
