,E,PS,PT,PG,SimID
0,0.1,1.099149176333611e-09,1.0980757884660976e-09,1.0366899021327067e-12,27392_250420
1,0.5,1.0989970209706059e-09,1.0968505424140227e-09,8.845345391275243e-13,27402_250420
2,1.0,1.0990251296834364e-09,1.0963419628629203e-09,2.5227788625615975e-12,27413_250420
3,1.5,1.099024871393171e-09,1.095000122108284e-09,3.864300247798798e-12,27425_250420
4,2.0,1.0990247203279648e-09,1.0936583886857384e-09,5.2059288580954845e-12,27435_250420
5,2.5,1.0990246326113916e-09,1.092316718593988e-09,6.547620817025041e-12,27447_250420
6,3.0,1.0990245837925232e-09,1.090975087329199e-09,7.889351673659461e-12,27458_250420
7,3.5,1.099025894537406e-09,1.0899031209987653e-09,8.964086158944374e-12,27469_250420
8,4.0,1.0990245253917647e-09,1.0882918640109857e-09,1.0572852623906588e-11,27478_250420
9,4.5,1.0990234534621928e-09,1.0866809049125687e-09,1.2181916304937987e-11,27489_250420
10,5.0,1.0990244766623286e-09,1.0856086505311967e-09,1.3256363245475974e-11,27500_250420
11,5.5,1.0990235850174975e-09,1.0839978719410864e-09,1.4865607211248296e-11,27509_250420
12,6.0,1.0990244473489136e-09,1.082925456420951e-09,1.5939893283066606e-11,27519_250420
13,6.5,1.0990251684681613e-09,1.0818529002108463e-09,1.7014038142716424e-11,27525_250420
14,7.0,1.0990244376723492e-09,1.0802422817550971e-09,1.8623442957507606e-11,27536_250420
15,7.5,1.099023789646171e-09,1.0786317466742204e-09,2.0232930541932835e-11,27546_250420
16,8.0,1.0990244327945911e-09,1.0775591118415718e-09,2.1306997430755125e-11,27554_250420
17,8.5,1.0990249492749532e-09,1.0764863516824003e-09,2.2380937651519448e-11,27564_250420
18,9.0,1.0990254413107384e-09,1.075413566595078e-09,2.345485342770709e-11,27573_250420
19,9.5,1.0990238627374966e-09,1.0732654909545864e-09,2.5600122335269592e-11,27580_250420
20,10.0,1.0990244181720066e-09,1.072192767337729e-09,2.6674101510181756e-11,27590_250420
