,E,PS,PT,PG,SimID
0,0.1,8.800000098093907e-12,8.782812597902318e-12,8.45043070960318e-15,12566_250420
1,0.5,8.800061462258487e-12,8.729162529579158e-12,7.081749877304559e-14,12578_250420
2,1.0,8.800061452098894e-12,8.65826358690394e-12,1.4171708270526057e-13,12589_250420
3,1.5,8.800061670406596e-12,8.589513319893937e-12,2.104684225565339e-13,12600_250420
4,2.0,8.800061423085363e-12,8.516465693630464e-12,2.8351624187534856e-13,12610_250420
5,2.5,8.800061589369015e-12,8.447715373388419e-12,3.5226752970257243e-13,12620_250420
6,3.0,8.800061668207704e-12,8.37896496728761e-12,4.21018730084834e-13,12630_250420
7,3.5,8.800061368158454e-12,8.301620392227604e-12,4.983634417721027e-13,12639_250420
8,4.0,8.80006144701512e-12,8.232869986562974e-12,5.671146421723409e-13,12648_250420
9,4.5,8.800061505530059e-12,8.164119560794488e-12,6.358658222308521e-13,12657_250420
10,5.0,8.800061589365827e-12,8.095369157404892e-12,7.04617027610193e-13,12666_250420
11,5.5,8.80006163259964e-12,8.026618715671937e-12,7.733681923875761e-13,12675_250420
12,6.0,8.800061637610724e-12,7.957868238698761e-12,8.421193189422333e-13,12684_250420
13,6.5,8.800061696186909e-12,7.889117809667561e-12,9.108704990619903e-13,12693_250420
14,7.0,8.800061368156176e-12,7.803179416294734e-12,9.968090729607239e-13,12701_250420
15,7.5,8.800061408860776e-12,7.734428972631542e-12,1.0655602352088962e-12,12709_250420
16,8.0,8.800061446735725e-12,7.665678525867448e-12,1.1343113946274157e-12,12717_250420
17,8.5,8.800061482616025e-12,7.596928076789616e-12,1.2030625520512881e-12,12725_250420
18,9.0,8.800061505528293e-12,7.528177616057406e-12,1.2718136965071292e-12,12733_250420
19,9.5,8.800061553790015e-12,7.459427176454817e-12,1.3405648663124232e-12,12741_250420
20,10.0,8.800061589364239e-12,7.390676725442623e-12,1.4093160234302194e-12,12749_250420
