,E,PS,PT,PG,SimID
0,0.1,2.889448747853175e-13,2.868285793156985e-13,2.1158440910466225e-15,5308_240420
1,0.5,2.889447564541708e-13,2.7850436974635407e-13,1.0439834373260442e-14,5318_240420
2,1.0,2.8894475645415296e-13,2.680639830385208e-13,2.0880241786610057e-14,5327_240420
3,1.5,2.8894487533307804e-13,2.5734152959352263e-13,3.160294125223687e-14,5333_240420
4,2.0,2.8894475645414387e-13,2.471832096228809e-13,4.1761056613335885e-14,5341_240420
5,2.5,2.8894487448662524e-13,2.358964014363464e-13,5.304810157918747e-14,5349_240420
6,3.0,2.889448753310292e-13,2.2573818385236654e-13,6.320633666362462e-14,5354_240420
7,3.5,2.8894475573928706e-13,2.155798763523587e-13,7.336445131191572e-14,5362_240420
8,4.0,2.889447564541395e-13,2.054216627916148e-13,8.352268626680132e-14,5369_240420
9,4.5,2.8894487533381167e-13,1.9413483811490472e-13,9.480973207984375e-14,5375_240420
10,5.0,2.8894487448662317e-13,1.8284792838606622e-13,1.0609665816602549e-13,5382_240420
11,5.5,2.8894475950162225e-13,1.7607571282130104e-13,1.128686993410467e-13,5388_240420
12,6.0,2.8894487533915916e-13,1.6253149237827703e-13,1.2641312749862788e-13,5392_240420
13,6.5,2.889448747277741e-13,1.5124458286531924e-13,1.3770005382061304e-13,5399_240420
14,7.0,2.889447557392846e-13,1.4221499696542912e-13,1.4672947637881968e-13,5406_240420
15,7.5,2.8894487533915886e-13,1.3092814663805637e-13,1.5801652291206422e-13,5412_240420
16,8.0,2.8894475645413695e-13,1.2189856912908904e-13,1.670459455737385e-13,5418_240420
17,8.5,2.8894476247993557e-13,1.1738380975747382e-13,1.7156072237288522e-13,5423_240420
18,9.0,2.8894487533915846e-13,9.932480089783572e-14,1.8961991832550045e-13,5428_240420
19,9.5,2.8894475614808437e-13,9.029523629627637e-14,1.9864934068112253e-13,5432_240420
20,10.0,2.889448744866219e-13,7.675098228550894e-14,2.1219377133970437e-13,5438_240420
