,E,PS,PT,PG,SimID
0,0.1,4.520147093720273e-12,4.510766905659574e-12,9.349374146272263e-15,10865_250420
1,0.5,4.520146794898582e-12,4.471590530500257e-12,4.8525422491523844e-14,10875_250420
2,1.0,4.520146794894245e-12,4.423034266097689e-12,9.708202179269271e-14,10884_250420
3,1.5,4.5201470563460265e-12,4.378892460835213e-12,1.4122464624947994e-13,10889_250420
4,2.0,4.520146794892078e-12,4.325921737299059e-12,1.941952204015388e-13,10897_250420
5,2.5,4.520146639552187e-12,4.2729511202016765e-12,2.4716590066765406e-13,10904_250420
6,3.0,4.520147056344608e-12,4.23763786532307e-12,2.8248020786407963e-13,10908_250420
7,3.5,4.520146907898918e-12,4.184667254578295e-12,3.354508950243962e-13,10916_250420
8,4.0,4.520146794890995e-12,4.13169667970505e-12,3.8842161762247937e-13,10923_250420
9,4.5,4.520147056344133e-12,4.096383269811871e-12,4.2373576947962207e-13,10928_250420
10,5.0,4.520146639730536e-12,4.025755601010008e-12,4.943631336740339e-13,10934_250420
11,5.5,4.520146867672908e-12,3.990442156617489e-12,5.296772520204096e-13,10941_250420
12,6.0,4.5201470563438955e-12,3.955128674300909e-12,5.649913310954019e-13,10944_250420
13,6.5,4.5201467364625705e-12,3.884501101647522e-12,6.356187920220859e-13,10950_250420
14,7.0,4.520146907898306e-12,3.849187601257151e-12,6.709328538618261e-13,10957_250420
15,7.5,4.520147056343757e-12,3.813874078790045e-12,7.062468927112817e-13,10962_250420
16,8.0,4.5201467948904545e-12,3.743246564518658e-12,7.768744120659871e-13,10968_250420
17,8.5,4.5201465562736915e-12,3.672619076972374e-12,8.475019542572333e-13,10972_250420
18,9.0,4.520147055389029e-12,3.672619482503587e-12,8.475024533725713e-13,10976_250420
19,9.5,4.520146836072894e-12,3.6019920099955875e-12,9.181300148644445e-13,10982_250420
20,10.0,4.520146639730097e-12,3.5313645622891382e-12,9.88757599329656e-13,10987_250420
