,E,PS,PT,PG,SimID
0,0.1,2.4902842974245488e-11,2.4854204609061415e-11,2.3915136904469685e-14,2906_240420
1,2.0,2.490301209046777e-11,2.4051834919406862e-11,8.509498899494272e-13,2916_240420
2,4.0,2.4903012090453108e-11,2.320065774833229e-11,1.7021351043110443e-12,2925_240420
3,6.0,2.490301276383483e-11,2.2373800530007857e-11,2.529001414515441e-12,2932_240420
4,8.0,2.4903012090445786e-11,2.149830340620515e-11,3.4045055330562846e-12,2940_240420
5,10.0,2.4903011696405173e-11,2.0622806561085534e-11,4.280009930945563e-12,2946_240420
6,12.0,2.490301276382996e-11,1.9844588296177e-11,5.058237480085806e-12,2952_240420
7,14.0,2.490300906496335e-11,1.8677256798722513e-11,6.225573503792381e-12,2954_240420
8,16.0,2.4903012090442105e-11,1.8093594721961842e-11,6.809246390557731e-12,2961_240420
9,18.0,2.490301102285912e-11,1.7120820078215646e-11,7.782028425119066e-12,2965_240420
10,20.0,2.4903011696402258e-11,1.6342601425763982e-11,8.56025558037766e-12,2970_240420
11,22.0,2.4903010858091982e-11,1.5369827013978646e-11,9.533037844211706e-12,2977_240420
12,24.0,2.4903012763827505e-11,1.478616382852258e-11,1.011670961123382e-11,2982_240420
13,26.0,2.4903010736330576e-11,1.3618833996430783e-11,1.128404730631008e-11,2988_240420
14,28.0,2.4903009066749657e-11,1.2451504533374829e-11,1.2451385359302344e-11,2989_240420
15,30.0,2.4903009611454808e-11,1.1673285755369441e-11,1.3229612385722951e-11,2994_240420
16,32.0,2.4903012089353746e-11,1.1284177352988416e-11,1.3618728104479619e-11,3000_240420
17,34.0,2.4903010544346576e-11,1.0116848033640797e-11,1.4786066282045637e-11,3005_240420
18,36.0,2.490301102285746e-11,9.338629133571549e-12,1.556429324227198e-11,3008_240420
19,38.0,2.4903012197892592e-11,8.754965225821615e-12,1.61479642785937e-11,3015_240420
20,40.0,2.490301169640076e-11,7.782191155125238e-12,1.712074687924619e-11,3019_240420
