,E,PS,PT,PG,SimID
0,0.1,1.824712353041149e-10,1.8229304073838822e-10,1.677041740117878e-13,22400_250420
1,0.5,1.824663684881924e-10,1.8182043041615167e-10,6.306250112823714e-13,22413_250420
2,1.0,1.8246635164927504e-10,1.8117447562441446e-10,1.2766006458221137e-12,22425_250420
3,1.5,1.8246628972594977e-10,1.805062026292843e-10,1.9448067984869742e-12,22435_250420
4,2.0,1.8246634299604414e-10,1.7988259106885406e-10,2.5685769395054325e-12,22446_250420
5,2.5,1.8246637577724356e-10,1.792589590155342e-10,3.19232659162896e-12,22455_250420
6,3.0,1.8246628333631437e-10,1.7854610928026075e-10,3.905053431755892e-12,22464_250420
7,3.5,1.824663161315162e-10,1.7792247720441302e-10,4.528803097881835e-12,22475_250420
8,4.0,1.8246633660919758e-10,1.7729883293569492e-10,5.152540446487323e-12,22485_250420
9,4.5,1.8246628289378776e-10,1.7658602182396842e-10,5.865306012133631e-12,22495_250420
10,5.0,1.8246637031347548e-10,1.7605153698214236e-10,6.400007892613434e-12,22503_250420
11,5.5,1.8246632114022933e-10,1.7533873047068913e-10,7.112778000423384e-12,22510_250420
12,6.0,1.8246628288206077e-10,1.7462593478947223e-10,7.82555902331097e-12,22518_250420
13,6.5,1.8246635073424756e-10,1.7409143033921863e-10,8.36024133628985e-12,22528_250420
14,7.0,1.8246631476442185e-10,1.733786369783032e-10,9.073024647520247e-12,22538_250420
15,7.5,1.8246636894732897e-10,1.7284411902237216e-10,9.607693291219467e-12,22547_250420
16,8.0,1.8246633493176293e-10,1.7213132767976855e-10,1.0320478556709554e-11,22556_250420
17,8.5,1.8246646274053882e-10,1.7177506843933537e-10,1.0677016006013518e-11,22564_250420
18,9.0,1.8246628151451e-10,1.707057594637701e-10,1.174606370156887e-11,22573_250420
19,9.5,1.8246632796872396e-10,1.7017123360364392e-10,1.2280724616574906e-11,22583_250420
20,10.0,1.824663689469203e-10,1.6963670238033996e-10,1.2815380055563342e-11,22590_250420
