,E,PS,PT,PG,SimID
0,0.1,5.665997420031556e-10,5.660464219426056e-10,5.322806012351091e-13,25214_250420
1,0.5,5.665126769685181e-10,5.654062068963139e-10,4.452155665975228e-13,25224_250420
2,1.0,5.665570451734897e-10,5.646205708979943e-10,1.872935339022546e-12,25235_250420
3,1.5,5.665579357056596e-10,5.637915395352218e-10,2.70383681166446e-12,25245_250420
4,2.0,5.665569508123559e-10,5.626840029064121e-10,3.809533172323427e-12,25255_250420
5,2.5,5.665574923113835e-10,5.618546225021582e-10,4.640085611823061e-12,25266_250420
6,3.0,5.665578790542709e-10,5.610250872666315e-10,5.470483295182514e-12,25275_250420
7,3.5,5.665573130624174e-10,5.599179695499672e-10,6.576598557291691e-12,25283_250420
8,4.0,5.665569055177892e-10,5.588110103251633e-10,7.682872266626251e-12,25292_250420
9,4.5,5.6655785455496e-10,5.582586672323776e-10,8.237161930778326e-12,25302_250420
10,5.0,5.665574621117072e-10,5.571517229946183e-10,9.343450741488287e-12,25312_250420
11,5.5,5.665581903953811e-10,5.565991597048374e-10,9.897519652143544e-12,25321_250420
12,6.0,5.665578488906186e-10,5.554922659044738e-10,1.1003859401343748e-11,25329_250420
13,6.5,5.665575451255922e-10,5.543854103670345e-10,1.2110236890279954e-11,25338_250420
14,7.0,5.665572847550028e-10,5.532785983935574e-10,1.3216657773653293e-11,25345_250420
15,7.5,5.665570715484205e-10,5.521718334036364e-10,1.432312582103373e-11,25354_250420
16,8.0,5.665568847565922e-10,5.510650949390291e-10,1.5429620283168124e-11,25362_250420
17,8.5,5.665573790907533e-10,5.505122970657223e-10,1.5983455244310583e-11,25372_250420
18,9.0,5.665578375679465e-10,5.49959463420448e-10,1.6537254348485027e-11,25381_250420
19,9.5,5.66557630026873e-10,5.488527040885332e-10,1.764372806137427e-11,25386_250420
20,10.0,5.665574413535175e-10,5.477459638085765e-10,1.875022064198153e-11,25395_250420
