,E,PS,PT,PG,SimID
0,0.1,2.0677498289885118e-10,2.0657305420461402e-10,1.9680531959859617e-13,21421_250420
1,0.5,2.067696835834421e-10,2.0631535566541208e-10,4.439231322189251e-13,21433_250420
2,1.0,2.0676967458068462e-10,2.0586101878418747e-10,8.982649599143233e-13,21444_250420
3,1.5,2.067697211782626e-10,2.0543197762083488e-10,1.3274206751422718e-12,21457_250420
4,2.0,2.0676974655309708e-10,2.050029152226873e-10,1.7565551676267075e-12,21469_250420
5,2.5,2.0676973081677066e-10,2.045485715990124e-10,2.210890261753209e-12,21479_250420
6,3.0,2.067697192478545e-10,2.040942321579775e-10,2.6652295232899572e-12,21491_250420
7,3.5,2.067697115348634e-10,2.0363989656534155e-10,3.1195726407517557e-12,21502_250420
8,4.0,2.0676974431374654e-10,2.0323608169119715e-10,3.523472824481907e-12,21513_250420
9,4.5,2.0676970189315207e-10,2.0273123115305145e-10,4.028264659946223e-12,21521_250420
10,5.0,2.0676972888778397e-10,2.0232741049371048e-10,4.432159059425142e-12,21530_250420
11,5.5,2.0676975137145222e-10,2.0192358532368382e-10,4.8360489479403994e-12,21537_250420
12,6.0,2.0676966493739236e-10,2.0131773041267597e-10,5.441763621151095e-12,21547_250420
13,6.5,2.0676968968170182e-10,2.00913907454388e-10,5.845655770307563e-12,21557_250420
14,7.0,2.0676971056990855e-10,2.0051008066007734e-10,6.249544063361308e-12,21567_250420
15,7.5,2.0676964435631172e-10,1.9990424600854355e-10,6.8552789570350245e-12,21576_250420
16,8.0,2.067696642946541e-10,1.9950041828429518e-10,7.2591663002244385e-12,21584_250420
17,8.5,2.0676968229115539e-10,1.9909658861238203e-10,7.663051701572724e-12,21593_250420
18,9.0,2.0676970124967697e-10,1.9869275979461147e-10,8.066938064941356e-12,21600_250420
19,9.5,2.0676971538984632e-10,1.9828892628205965e-10,8.470819609957732e-12,21609_250420
20,10.0,2.0676972792329125e-10,1.9788509117658734e-10,8.87469954824967e-12,21617_250420
